vignette_id,condition,time_to_info,accuracy,n_queries_issued,latency_ms,cognitive_load,tlx_mental,tlx_physical,tlx_temporal,tlx_performance,tlx_effort,tlx_frustration,period,specialty,experience_group,complexity,n_pivots,condition_code,ablation_variant
V1286,cma,38.14,1,2,134.39,34.85,36.63,10.59,34.29,76.94,34.77,15.86,1,critical_care,<5_years,low,0,1,GSI only
V1286,control,45.13,1,2,190.7,43.05,58.69,12.73,51.51,58.35,48.19,28.81,2,critical_care,<5_years,low,0,0,GSI only
V1286,bm25,40.86,1,2,194.14,41.77,51.52,3.39,43.13,73.17,46.14,33.29,3,critical_care,<5_years,low,0,0,GSI only
V1286,gdt,39.01,1,2,129.07,32.32,31.41,13.52,19.89,79.96,36.37,12.75,4,critical_care,<5_years,low,0,1,GSI only
V1287,gdt,39.35,1,2,134.35,33.43,33.66,5.38,35.19,77.62,33.86,14.88,1,critical_care,>=5_years,low,1,1,GSI only
V1287,bm25,50.15,1,2,183.44,48.53,61.12,19.41,52.73,70.45,52.79,34.66,2,critical_care,>=5_years,low,1,0,GSI only
V1287,cma,40.78,1,2,133.38,36.98,37.81,7.33,37.11,73.44,39.08,27.13,3,critical_care,>=5_years,low,1,1,GSI only
V1287,control,41.59,1,2,174.5,42.01,48.25,14.18,41.96,61.98,53.18,32.51,4,critical_care,>=5_years,low,1,0,GSI only
V1288,control,99.71,1,4,207.75,54.05,74.06,17.05,66.8,47.97,70.88,47.56,1,hospital_medicine,<5_years,high,2,0,GSI only
V1288,bm25,91.07,1,4,190.28,55.53,77.43,23.72,70.51,51.06,68.62,41.85,2,hospital_medicine,<5_years,high,2,0,GSI only
V1288,gdt,83.61,1,4,130.67,41.54,43.82,17.89,42.19,68.03,47.01,30.27,3,hospital_medicine,<5_years,high,2,1,GSI only
V1288,cma,81.36,1,4,142.62,44.87,51.9,21.83,54.16,61.21,48.43,31.68,4,hospital_medicine,<5_years,high,2,1,GSI only
V1289,cma,20.46,1,1,147.49,33.06,35.48,12.28,29.18,77.67,32.59,11.13,1,critical_care,<5_years,low,0,1,GSI only
V1289,bm25,24.65,1,1,162.13,41.65,46.64,22.43,38.13,78.59,36.86,27.23,2,critical_care,<5_years,low,0,0,GSI only
V1289,control,25.77,1,1,200.11,36.67,38.1,5.99,37.72,75.03,36.29,26.9,3,critical_care,<5_years,low,0,0,GSI only
V1289,gdt,19.01,1,1,141.14,28.25,29.32,2.87,23.32,79.97,23.83,10.23,4,critical_care,<5_years,low,0,1,GSI only
V1290,bm25,86.41,1,4,177.18,54.48,67.9,18.73,67.36,56.47,73.12,43.28,1,emergency,<5_years,high,2,0,GSI only
V1290,cma,77.09,1,4,141.4,47.96,55.55,18.82,57.57,70.34,54.06,31.44,2,emergency,<5_years,high,2,1,GSI only
V1290,gdt,77.14,1,4,123.68,42.21,54.61,12.2,51.3,61.14,48.55,25.47,3,emergency,<5_years,high,2,1,GSI only
V1290,control,99.55,1,4,177.84,53.85,67.91,18.85,74.23,50.07,67.44,44.58,4,emergency,<5_years,high,2,0,GSI only
V1291,gdt,17.66,1,1,139.58,24.82,25.75,0.28,14.73,76.19,22.45,9.55,1,hospital_medicine,<5_years,low,0,1,GSI only
V1291,cma,23.31,1,1,163.64,31.38,24.78,8.84,27.58,78.29,32.12,16.65,2,hospital_medicine,<5_years,low,0,1,GSI only
V1291,bm25,20.88,1,1,222.83,37.84,31.49,6.61,41.83,75.89,40.71,30.54,3,hospital_medicine,<5_years,low,0,0,GSI only
V1291,control,21.3,1,1,207.0,39.92,40.09,13.54,34.14,72.73,47.87,31.12,4,hospital_medicine,<5_years,low,0,0,GSI only
V1292,control,95.21,1,4,193.1,54.2,71.43,19.69,62.04,54.83,73.73,43.48,1,critical_care,>=5_years,high,0,0,GSI only
V1292,gdt,82.57,1,4,138.21,44.31,48.69,21.33,52.37,66.4,46.12,30.97,2,critical_care,>=5_years,high,0,1,GSI only
V1292,cma,79.98,1,4,146.78,43.79,49.19,11.18,46.99,63.61,55.19,36.56,3,critical_care,>=5_years,high,0,1,GSI only
V1292,bm25,96.11,1,4,186.66,53.41,71.53,18.25,69.76,55.4,64.93,40.56,4,critical_care,>=5_years,high,0,0,GSI only
V1293,control,67.7,1,3,182.22,48.28,64.15,17.34,53.08,53.94,60.65,40.49,1,emergency,<5_years,low,0,0,GSI only
V1293,gdt,55.39,1,3,122.52,37.23,39.64,17.26,36.0,76.09,40.23,14.17,2,emergency,<5_years,low,0,1,GSI only
V1293,bm25,67.02,1,3,192.22,51.48,66.22,21.09,67.03,58.04,61.61,34.91,3,emergency,<5_years,low,0,0,GSI only
V1293,cma,61.32,1,3,154.22,38.9,47.24,10.33,37.76,64.06,50.89,23.15,4,emergency,<5_years,low,0,1,GSI only
V1294,gdt,20.23,1,1,115.91,27.54,26.18,0.0,18.18,82.79,28.16,9.94,1,critical_care,<5_years,low,0,1,GSI only
V1294,cma,19.18,1,1,168.5,29.58,23.43,10.39,25.96,81.31,24.61,11.8,2,critical_care,<5_years,low,0,1,GSI only
V1294,control,22.53,1,1,192.63,37.9,43.5,6.47,34.27,78.92,34.04,30.2,3,critical_care,<5_years,low,0,0,GSI only
V1294,bm25,21.55,1,1,183.49,40.48,43.27,8.57,42.16,69.53,47.16,32.17,4,critical_care,<5_years,low,0,0,GSI only
V1295,cma,42.11,1,2,136.83,35.36,38.19,4.73,32.93,71.44,43.65,21.23,1,hospital_medicine,<5_years,low,0,1,GSI only
V1295,bm25,53.09,1,2,168.54,44.59,53.94,14.1,54.01,61.29,51.92,32.26,2,hospital_medicine,<5_years,low,0,0,GSI only
V1295,gdt,41.21,1,2,125.4,36.5,41.78,14.71,32.29,79.45,34.63,16.16,3,hospital_medicine,<5_years,low,0,1,GSI only
V1295,control,56.0,1,2,182.59,45.27,61.01,10.26,54.69,59.2,54.1,32.37,4,hospital_medicine,<5_years,low,0,0,GSI only
V1296,cma,42.33,1,2,155.13,37.17,42.85,12.94,34.3,72.43,46.56,13.95,1,internal_medicine,>=5_years,low,1,1,GSI only
V1296,control,48.78,1,2,178.68,46.52,56.01,18.37,53.61,64.17,51.26,35.73,2,internal_medicine,>=5_years,low,1,0,GSI only
V1296,gdt,40.82,1,2,135.93,32.51,35.05,8.96,23.58,83.26,30.14,14.06,3,internal_medicine,>=5_years,low,1,1,GSI only
V1296,bm25,50.58,1,2,196.08,44.73,50.88,16.6,48.61,69.16,53.31,29.79,4,internal_medicine,>=5_years,low,1,0,GSI only
V1297,control,111.27,1,5,191.43,59.39,85.43,22.03,71.92,50.27,76.24,50.44,1,internal_medicine,>=5_years,high,2,0,GSI only
V1297,bm25,122.68,1,5,189.02,60.15,89.63,30.06,77.51,44.42,75.56,43.73,2,internal_medicine,>=5_years,high,2,0,GSI only
V1297,cma,105.39,1,5,150.73,47.77,68.27,17.74,49.79,58.94,60.98,30.88,3,internal_medicine,>=5_years,high,2,1,GSI only
V1297,gdt,98.97,1,5,126.43,45.69,57.42,12.59,56.24,61.05,57.02,29.8,4,internal_medicine,>=5_years,high,2,1,GSI only
V1298,control,113.48,1,5,199.17,58.98,82.37,19.19,84.4,47.9,74.24,45.78,1,internal_medicine,<5_years,high,2,0,GSI only
V1298,cma,101.43,1,5,149.68,49.95,68.67,21.82,52.49,55.39,56.76,44.57,2,internal_medicine,<5_years,high,2,1,GSI only
V1298,gdt,98.1,1,5,128.49,50.34,61.87,15.8,62.36,68.07,58.1,35.83,3,internal_medicine,<5_years,high,2,1,GSI only
V1298,bm25,113.89,1,5,176.8,59.71,91.7,13.18,79.88,46.45,80.31,46.73,4,internal_medicine,<5_years,high,2,0,GSI only
V1299,bm25,21.76,1,1,200.57,39.98,50.5,11.11,39.09,75.58,38.51,25.08,1,critical_care,>=5_years,low,0,0,GSI only
V1299,cma,18.7,1,1,153.09,30.68,30.61,5.15,24.25,81.49,25.43,17.16,2,critical_care,>=5_years,low,0,1,GSI only
V1299,gdt,21.2,1,1,145.23,27.76,31.33,2.24,19.16,78.31,23.6,11.89,3,critical_care,>=5_years,low,0,1,GSI only
V1299,control,22.71,1,1,185.51,36.99,41.26,10.75,37.03,68.24,43.62,21.01,4,critical_care,>=5_years,low,0,0,GSI only
V1300,bm25,69.56,1,3,179.98,50.0,62.48,16.84,58.78,56.36,69.32,36.21,1,internal_medicine,<5_years,low,1,0,GSI only
V1300,control,71.27,1,3,184.33,49.62,64.96,11.98,58.09,62.23,57.49,42.97,2,internal_medicine,<5_years,low,1,0,GSI only
V1300,gdt,52.55,1,3,127.51,36.55,45.06,10.15,37.67,69.7,38.33,18.4,3,internal_medicine,<5_years,low,1,1,GSI only
V1300,cma,62.26,1,3,136.25,40.46,45.16,14.94,42.25,68.67,44.21,27.53,4,internal_medicine,<5_years,low,1,1,GSI only
V1301,control,109.54,1,5,178.5,59.35,81.33,19.7,81.05,51.28,75.61,47.13,1,hospital_medicine,>=5_years,high,2,0,GSI only
V1301,cma,107.82,1,5,148.71,46.22,58.73,17.42,55.17,56.21,56.69,33.07,2,hospital_medicine,>=5_years,high,2,1,GSI only
V1301,gdt,96.42,1,5,131.22,47.19,61.38,25.13,52.1,66.64,51.78,26.08,3,hospital_medicine,>=5_years,high,2,1,GSI only
V1301,bm25,113.88,1,5,183.19,60.91,89.45,18.23,83.81,50.66,78.46,44.87,4,hospital_medicine,>=5_years,high,2,0,GSI only
V1302,gdt,34.85,1,2,130.39,31.38,29.89,9.23,26.93,72.44,30.77,19.04,1,internal_medicine,>=5_years,low,0,1,GSI only
V1302,bm25,43.15,1,2,192.21,42.47,49.85,14.84,40.05,69.34,50.82,29.91,2,internal_medicine,>=5_years,low,0,0,GSI only
V1302,control,43.93,1,2,190.1,44.27,56.09,13.45,52.11,67.78,47.13,29.04,3,internal_medicine,>=5_years,low,0,0,GSI only
V1302,cma,37.9,1,2,142.77,37.19,35.34,16.51,42.51,73.57,39.06,16.16,4,internal_medicine,>=5_years,low,0,1,GSI only
V1303,bm25,110.63,1,5,178.54,57.81,80.06,22.41,74.12,49.56,81.47,39.25,1,emergency,>=5_years,high,1,0,GSI only
V1303,gdt,103.8,1,5,139.6,51.67,59.64,21.11,61.49,65.52,65.61,36.63,2,emergency,>=5_years,high,1,1,GSI only
V1303,control,119.26,1,5,185.58,60.9,88.08,20.67,82.38,49.71,79.03,45.52,3,emergency,>=5_years,high,1,0,GSI only
V1303,cma,101.8,1,5,147.31,48.31,73.81,12.42,55.24,57.07,61.7,29.64,4,emergency,>=5_years,high,1,1,GSI only
V1304,gdt,18.33,1,1,137.72,26.76,24.92,3.86,19.9,79.13,27.61,5.16,1,internal_medicine,>=5_years,low,0,1,GSI only
V1304,cma,21.71,1,1,140.22,30.33,27.69,13.11,27.88,75.68,26.01,11.59,2,internal_medicine,>=5_years,low,0,1,GSI only
V1304,control,26.15,1,1,163.22,38.9,49.62,12.96,38.4,71.13,39.52,21.77,3,internal_medicine,>=5_years,low,0,0,GSI only
V1304,bm25,22.67,1,1,181.94,38.75,44.72,12.58,41.52,73.42,36.52,23.74,4,internal_medicine,>=5_years,low,0,0,GSI only
V1305,bm25,113.89,1,5,196.76,57.72,79.3,18.4,69.87,53.98,72.99,51.78,1,internal_medicine,<5_years,high,2,0,GSI only
V1305,control,122.35,1,5,177.41,62.51,86.37,20.53,78.5,48.36,85.03,56.27,2,internal_medicine,<5_years,high,2,0,GSI only
V1305,gdt,103.81,1,5,125.89,47.62,56.64,24.85,59.35,52.81,56.19,35.89,3,internal_medicine,<5_years,high,2,1,GSI only
V1305,cma,97.19,1,5,162.22,48.23,59.2,17.09,54.76,62.29,65.79,30.28,4,internal_medicine,<5_years,high,2,1,GSI only
V1306,control,64.38,1,3,193.4,48.71,63.26,12.55,59.72,67.21,58.77,30.78,1,internal_medicine,<5_years,high,2,0,GSI only
V1306,gdt,51.76,1,3,127.13,33.77,37.05,9.26,35.34,64.08,37.99,18.88,2,internal_medicine,<5_years,high,2,1,GSI only
V1306,cma,59.71,1,3,140.83,41.52,47.24,17.66,48.71,76.47,40.54,18.49,3,internal_medicine,<5_years,high,2,1,GSI only
V1306,bm25,72.93,1,3,201.1,47.91,61.2,11.98,51.88,61.37,61.75,39.27,4,internal_medicine,<5_years,high,2,0,GSI only
V1307,bm25,27.13,1,1,175.55,38.82,46.06,6.38,40.06,74.19,39.73,26.52,1,emergency,<5_years,low,0,0,GSI only
V1307,gdt,18.2,1,1,124.74,26.77,24.59,0.0,14.36,84.76,21.39,15.51,2,emergency,<5_years,low,0,1,GSI only
V1307,control,20.15,1,1,173.64,38.22,41.2,14.49,38.3,76.12,33.09,26.11,3,emergency,<5_years,low,0,0,GSI only
V1307,cma,20.69,1,1,164.48,29.72,21.81,6.08,22.76,83.34,31.03,13.32,4,emergency,<5_years,low,0,1,GSI only
V1308,control,103.34,1,5,191.34,58.5,80.51,23.84,68.9,50.07,80.3,47.37,1,hospital_medicine,<5_years,high,0,0,GSI only
V1308,cma,103.13,1,5,136.9,51.28,66.36,15.99,60.26,58.8,69.74,36.57,2,hospital_medicine,<5_years,high,0,1,GSI only
V1308,bm25,118.41,1,5,176.11,62.64,85.91,29.25,78.95,48.42,82.93,50.36,3,hospital_medicine,<5_years,high,0,0,GSI only
V1308,gdt,95.0,1,5,127.4,45.2,61.1,16.28,55.69,61.06,53.49,23.58,4,hospital_medicine,<5_years,high,0,1,GSI only
V1309,cma,84.78,1,4,145.88,46.65,57.74,14.71,51.32,68.04,58.72,29.34,1,critical_care,<5_years,high,0,1,GSI only
V1309,control,91.86,1,4,189.01,53.5,69.06,19.6,70.72,51.84,70.25,39.55,2,critical_care,<5_years,high,0,0,GSI only
V1309,gdt,83.69,1,4,111.61,46.7,55.02,17.21,51.94,71.55,51.93,32.54,3,critical_care,<5_years,high,0,1,GSI only
V1309,bm25,93.51,1,4,202.4,55.08,80.14,18.32,72.06,55.99,61.82,42.13,4,critical_care,<5_years,high,0,0,GSI only
V1310,bm25,90.12,1,4,177.76,51.61,73.02,11.15,66.87,50.45,68.25,39.92,1,critical_care,<5_years,high,1,0,GSI only
V1310,cma,81.79,1,4,136.23,43.14,56.54,17.94,46.44,60.59,51.24,26.09,2,critical_care,<5_years,high,1,1,GSI only
V1310,control,93.88,1,4,181.33,54.02,70.13,15.85,69.98,57.13,66.48,44.53,3,critical_care,<5_years,high,1,0,GSI only
V1310,gdt,74.01,1,4,135.29,41.38,48.41,15.01,47.47,69.08,46.79,21.52,4,critical_care,<5_years,high,1,1,GSI only
V1311,cma,110.95,1,5,136.55,52.03,68.09,17.4,67.27,56.53,64.95,37.92,1,hospital_medicine,<5_years,high,2,1,GSI only
V1311,bm25,122.82,1,5,188.92,59.91,88.93,20.92,83.87,41.47,79.23,45.01,2,hospital_medicine,<5_years,high,2,0,GSI only
V1311,gdt,95.01,1,5,129.72,45.05,57.17,9.14,55.94,61.43,48.82,37.81,3,hospital_medicine,<5_years,high,2,1,GSI only
V1311,control,129.23,1,5,168.68,63.08,84.97,20.83,80.44,51.52,86.46,54.24,4,hospital_medicine,<5_years,high,2,0,GSI only
V1312,cma,22.11,1,1,158.08,29.33,29.5,10.24,22.32,69.17,31.43,13.3,1,hospital_medicine,>=5_years,low,0,1,GSI only
V1312,bm25,22.77,1,1,218.42,41.02,42.27,6.51,48.85,77.27,41.32,29.91,2,hospital_medicine,>=5_years,low,0,0,GSI only
V1312,gdt,19.73,1,1,136.33,26.79,22.22,5.11,20.26,77.3,22.35,13.52,3,hospital_medicine,>=5_years,low,0,1,GSI only
V1312,control,27.62,1,1,150.01,41.4,48.99,10.26,42.03,73.43,46.42,27.25,4,hospital_medicine,>=5_years,low,0,0,GSI only
V1313,cma,20.88,1,1,166.54,28.88,29.69,6.22,18.56,76.62,32.55,9.64,1,critical_care,<5_years,low,0,1,GSI only
V1313,bm25,22.13,1,1,178.41,38.69,41.66,10.59,39.49,67.63,45.74,27.03,2,critical_care,<5_years,low,0,0,GSI only
V1313,gdt,19.11,1,1,130.04,26.92,25.7,9.28,19.26,81.59,16.59,9.12,3,critical_care,<5_years,low,0,1,GSI only
V1313,control,22.0,1,1,167.15,40.09,47.95,13.83,35.05,71.76,48.82,23.16,4,critical_care,<5_years,low,0,0,GSI only
V1314,control,44.05,1,2,203.67,44.79,48.01,18.15,49.76,67.62,51.22,33.97,1,critical_care,>=5_years,low,0,0,GSI only
V1314,gdt,38.96,1,2,108.07,34.97,35.92,11.23,35.17,77.91,32.5,17.08,2,critical_care,>=5_years,low,0,1,GSI only
V1314,bm25,46.08,1,2,192.17,41.43,50.39,13.36,46.75,62.8,47.92,27.34,3,critical_care,>=5_years,low,0,0,GSI only
V1314,cma,40.79,1,2,141.49,36.09,39.65,11.92,38.94,73.17,35.46,17.37,4,critical_care,>=5_years,low,0,1,GSI only
V1315,cma,100.2,1,5,157.19,50.83,65.11,15.23,50.91,61.49,68.08,44.15,1,emergency,<5_years,high,2,1,GSI only
V1315,bm25,116.6,1,5,194.42,59.73,80.82,16.26,83.81,43.9,83.52,50.09,2,emergency,<5_years,high,2,0,GSI only
V1315,gdt,94.62,1,5,130.67,45.69,59.82,20.91,56.77,57.81,51.17,27.64,3,emergency,<5_years,high,2,1,GSI only
V1315,control,121.34,1,5,194.3,59.05,81.95,14.12,78.4,50.66,81.88,47.29,4,emergency,<5_years,high,2,0,GSI only
V1316,control,97.2,1,4,190.82,52.61,73.97,17.21,64.99,44.38,76.9,38.19,1,hospital_medicine,<5_years,high,2,0,GSI only
V1316,gdt,79.41,1,4,129.33,39.21,45.87,10.35,48.63,60.87,45.21,24.34,2,hospital_medicine,<5_years,high,2,1,GSI only
V1316,bm25,89.01,1,4,195.99,54.11,69.08,22.02,64.9,55.52,70.98,42.17,3,hospital_medicine,<5_years,high,2,0,GSI only
V1316,cma,81.24,1,4,148.03,45.15,57.46,15.4,58.32,62.71,48.23,28.79,4,hospital_medicine,<5_years,high,2,1,GSI only
V1317,bm25,69.36,1,3,189.63,51.07,64.11,16.92,67.93,57.02,56.08,44.37,1,emergency,<5_years,low,1,0,GSI only
V1317,cma,65.49,1,3,142.23,38.54,47.19,12.58,42.59,62.11,39.31,27.48,2,emergency,<5_years,low,1,1,GSI only
V1317,gdt,57.07,1,3,131.72,33.16,33.76,3.58,36.9,72.58,40.46,11.69,3,emergency,<5_years,low,1,1,GSI only
V1317,control,70.25,1,3,178.42,52.56,65.58,25.31,63.92,61.07,64.11,35.35,4,emergency,<5_years,low,1,0,GSI only
V1318,gdt,37.89,1,2,124.32,34.11,32.29,13.71,21.19,81.78,31.83,23.85,1,critical_care,>=5_years,low,0,1,GSI only
V1318,bm25,45.23,1,2,193.69,45.51,46.81,16.36,47.3,76.8,56.44,29.34,2,critical_care,>=5_years,low,0,0,GSI only
V1318,control,46.34,1,2,181.79,42.99,49.61,18.73,44.86,65.88,50.24,28.61,3,critical_care,>=5_years,low,0,0,GSI only
V1318,cma,40.59,1,2,148.5,36.73,36.51,10.74,37.59,75.08,38.03,22.46,4,critical_care,>=5_years,low,0,1,GSI only
V1319,gdt,21.3,1,1,115.89,26.66,24.67,2.45,24.46,76.02,23.01,9.38,1,critical_care,<5_years,low,0,1,GSI only
V1319,cma,19.38,1,1,145.03,33.97,36.52,10.4,26.79,80.66,33.57,15.89,2,critical_care,<5_years,low,0,1,GSI only
V1319,control,27.1,1,1,190.14,40.5,43.84,12.67,38.55,72.3,51.92,23.7,3,critical_care,<5_years,low,0,0,GSI only
V1319,bm25,22.99,1,1,215.77,36.9,44.86,8.34,35.27,70.08,36.08,26.76,4,critical_care,<5_years,low,0,0,GSI only
V1320,gdt,57.07,1,3,121.45,38.78,46.29,11.4,40.37,71.88,42.44,20.33,1,internal_medicine,<5_years,low,0,1,GSI only
V1320,cma,55.88,1,3,152.59,39.38,42.53,18.79,38.02,71.14,43.49,22.31,2,internal_medicine,<5_years,low,0,1,GSI only
V1320,control,67.27,1,3,207.13,47.47,57.86,15.77,56.95,57.41,57.7,39.14,3,internal_medicine,<5_years,low,0,0,GSI only
V1320,bm25,69.26,1,3,172.15,49.06,61.37,16.8,64.75,56.11,63.94,31.4,4,internal_medicine,<5_years,low,0,0,GSI only
V1321,gdt,18.91,1,1,141.91,27.92,19.17,9.84,22.36,84.62,21.49,10.05,1,hospital_medicine,<5_years,low,0,1,GSI only
V1321,bm25,21.75,1,1,189.56,39.18,43.12,8.55,41.1,73.39,43.21,25.7,2,hospital_medicine,<5_years,low,0,0,GSI only
V1321,control,21.15,1,1,182.18,41.15,44.55,15.45,39.2,76.55,37.6,33.54,3,hospital_medicine,<5_years,low,0,0,GSI only
V1321,cma,16.18,1,1,142.29,28.08,25.92,11.16,19.52,77.84,22.64,11.41,4,hospital_medicine,<5_years,low,0,1,GSI only
V1322,gdt,97.85,1,5,131.62,45.93,61.84,19.6,52.28,60.29,53.8,27.77,1,internal_medicine,<5_years,high,0,1,GSI only
V1322,cma,104.26,1,5,142.18,49.07,70.98,21.33,58.05,51.14,63.25,29.66,2,internal_medicine,<5_years,high,0,1,GSI only
V1322,control,110.87,1,5,180.4,56.56,80.94,23.32,76.9,47.97,73.0,37.25,3,internal_medicine,<5_years,high,0,0,GSI only
V1322,bm25,116.34,1,5,192.22,60.34,81.66,24.69,77.4,46.48,83.0,48.8,4,internal_medicine,<5_years,high,0,0,GSI only
V1323,bm25,68.49,1,3,190.92,51.86,61.79,25.05,58.07,58.81,61.39,46.05,1,internal_medicine,<5_years,low,0,0,GSI only
V1323,gdt,57.5,1,3,131.73,36.85,43.74,4.98,44.89,70.38,39.03,18.06,2,internal_medicine,<5_years,low,0,1,GSI only
V1323,cma,61.32,1,3,136.91,40.14,44.93,12.78,41.24,66.38,50.88,24.63,3,internal_medicine,<5_years,low,0,1,GSI only
V1323,control,70.09,1,3,183.22,47.58,66.37,13.19,60.79,53.33,59.53,32.25,4,internal_medicine,<5_years,low,0,0,GSI only
V1324,bm25,72.21,1,3,197.6,48.22,60.83,16.57,50.09,57.24,65.92,38.64,1,internal_medicine,>=5_years,low,1,0,GSI only
V1324,cma,61.43,1,3,144.02,42.64,49.27,10.65,48.12,67.39,51.91,28.53,2,internal_medicine,>=5_years,low,1,1,GSI only
V1324,gdt,55.61,1,3,121.6,38.86,45.36,13.74,42.49,72.78,41.47,17.3,3,internal_medicine,>=5_years,low,1,1,GSI only
V1324,control,71.55,1,3,192.35,51.15,67.67,19.53,63.85,58.2,61.45,36.18,4,internal_medicine,>=5_years,low,1,0,GSI only
V1325,bm25,84.34,1,4,188.36,52.25,71.0,14.96,67.69,56.25,60.55,43.05,1,hospital_medicine,>=5_years,high,2,0,GSI only
V1325,gdt,72.78,1,4,130.59,40.78,50.63,9.37,50.73,69.79,43.18,21.0,2,hospital_medicine,>=5_years,high,2,1,GSI only
V1325,control,88.48,1,4,205.17,57.76,73.76,22.85,71.92,58.0,70.02,50.01,3,hospital_medicine,>=5_years,high,2,0,GSI only
V1325,cma,81.37,1,4,151.45,45.73,57.99,14.07,42.0,67.74,61.14,31.44,4,hospital_medicine,>=5_years,high,2,1,GSI only
V1326,cma,62.67,1,3,153.31,40.44,45.62,17.95,48.15,62.03,41.97,26.94,1,emergency,<5_years,low,0,1,GSI only
V1326,bm25,68.14,1,3,186.77,48.7,61.7,15.46,60.08,56.96,60.23,37.77,2,emergency,<5_years,low,0,0,GSI only
V1326,control,64.9,1,3,173.53,51.35,62.32,18.82,60.29,63.95,68.73,33.98,3,emergency,<5_years,low,0,0,GSI only
V1326,gdt,56.59,1,3,131.8,39.49,45.99,14.69,42.84,71.52,40.55,21.37,4,emergency,<5_years,low,0,1,GSI only
V1327,cma,209.78,0,5,141.2,68.69,100.0,37.11,90.61,38.45,95.36,50.61,1,hospital_medicine,<5_years,high,0,1,GSI only
V1327,gdt,95.1,1,5,111.68,45.3,58.13,13.56,50.46,63.04,51.53,35.05,2,hospital_medicine,<5_years,high,0,1,GSI only
V1327,control,214.52,0,5,191.34,70.06,100.0,20.87,100.0,30.47,100.0,69.0,3,hospital_medicine,<5_years,high,0,0,GSI only
V1327,bm25,113.44,1,5,198.88,58.49,83.02,22.15,82.69,49.74,67.61,45.71,4,hospital_medicine,<5_years,high,0,0,GSI only
V1328,gdt,21.39,1,1,164.16,28.85,22.15,12.24,23.57,82.67,26.73,5.75,1,emergency,>=5_years,low,0,1,GSI only
V1328,control,22.62,1,1,201.83,38.38,46.22,11.73,40.57,66.09,43.11,22.54,2,emergency,>=5_years,low,0,0,GSI only
V1328,cma,18.55,1,1,161.4,28.69,30.91,4.23,26.37,71.02,23.3,16.34,3,emergency,>=5_years,low,0,1,GSI only
V1328,bm25,21.63,1,1,196.46,40.9,44.58,14.37,40.74,78.57,42.5,24.65,4,emergency,>=5_years,low,0,0,GSI only
V1329,gdt,35.87,1,2,135.26,33.87,34.29,11.54,26.52,79.07,29.92,21.86,1,critical_care,<5_years,low,0,1,GSI only
V1329,control,43.4,1,2,189.43,43.51,44.22,17.16,46.19,67.98,48.26,37.24,2,critical_care,<5_years,low,0,0,GSI only
V1329,cma,44.71,1,2,132.84,36.62,38.66,7.14,46.59,71.89,30.8,24.62,3,critical_care,<5_years,low,0,1,GSI only
V1329,bm25,42.73,1,2,203.02,44.95,51.4,15.29,59.25,60.86,50.45,32.46,4,critical_care,<5_years,low,0,0,GSI only
V1330,bm25,67.39,1,3,189.03,48.55,63.36,9.95,64.89,62.45,55.81,34.85,1,emergency,<5_years,low,1,0,GSI only
V1330,gdt,52.01,1,3,122.64,38.69,39.04,18.14,36.07,72.17,40.18,26.54,2,emergency,<5_years,low,1,1,GSI only
V1330,control,67.18,1,3,198.49,51.63,64.94,23.39,60.77,62.63,58.18,39.9,3,emergency,<5_years,low,1,0,GSI only
V1330,cma,57.91,1,3,143.46,39.8,40.58,10.26,43.77,76.69,44.76,22.74,4,emergency,<5_years,low,1,1,GSI only
V1331,bm25,20.44,1,1,182.72,40.8,45.77,12.52,37.7,81.91,40.25,26.68,1,hospital_medicine,<5_years,low,0,0,GSI only
V1331,cma,19.35,1,1,162.43,28.94,30.79,3.89,22.75,69.51,33.07,13.64,2,hospital_medicine,<5_years,low,0,1,GSI only
V1331,control,23.79,1,1,204.1,39.89,41.36,9.12,49.64,71.14,43.38,24.69,3,hospital_medicine,<5_years,low,0,0,GSI only
V1331,gdt,22.31,1,1,126.88,30.51,25.99,13.96,18.2,83.37,24.96,16.58,4,hospital_medicine,<5_years,low,0,1,GSI only
V1332,control,90.81,1,4,180.1,51.66,71.31,19.32,65.03,47.13,68.17,39.0,1,internal_medicine,>=5_years,high,3,0,GSI only
V1332,cma,79.97,1,4,142.4,42.86,59.85,11.98,46.48,57.4,54.56,26.89,2,internal_medicine,>=5_years,high,3,1,GSI only
V1332,gdt,74.14,1,4,129.92,41.05,54.48,8.31,44.34,67.07,44.37,27.74,3,internal_medicine,>=5_years,high,3,1,GSI only
V1332,bm25,90.09,1,4,165.77,51.88,66.32,11.82,64.54,54.04,67.75,46.83,4,internal_medicine,>=5_years,high,3,0,GSI only
V1333,bm25,45.15,1,2,202.26,46.1,59.21,20.58,55.09,65.24,44.74,31.73,1,internal_medicine,>=5_years,low,1,0,GSI only
V1333,gdt,36.96,1,2,124.52,32.51,37.43,4.18,26.68,80.82,29.69,16.29,2,internal_medicine,>=5_years,low,1,1,GSI only
V1333,control,155.65,0,2,182.99,65.02,94.15,26.08,85.95,48.28,85.9,49.74,3,internal_medicine,>=5_years,low,1,0,GSI only
V1333,cma,129.35,0,2,137.0,49.75,63.83,16.1,65.82,55.68,65.67,31.42,4,internal_medicine,>=5_years,low,1,1,GSI only
V1334,bm25,109.31,1,5,180.82,56.65,72.19,24.45,77.57,44.94,78.5,42.25,1,hospital_medicine,>=5_years,high,0,0,GSI only
