vignette_id,condition,time_to_info,accuracy,n_queries_issued,latency_ms,cognitive_load,tlx_mental,tlx_physical,tlx_temporal,tlx_performance,tlx_effort,tlx_frustration,period,specialty,experience_group,complexity,n_pivots,condition_code
V7579,bm25,90.68,1,4,187.72,55.27,72.1,20.91,63.7,61.94,68.05,44.9,1,emergency,>=5_years,high,0,0
V7580,bm25,88.78,1,4,196.61,54.15,72.15,17.37,68.0,52.62,71.3,43.48,2,emergency,>=5_years,high,3,0
V7581,bm25,191.25,0,3,185.7,68.2,100.0,28.96,100.0,28.95,99.02,52.26,1,internal_medicine,<5_years,low,2,0
V7582,bm25,278.02,0,3,189.64,70.68,100.0,34.94,100.0,13.69,100.0,75.45,1,internal_medicine,<5_years,low,2,0
V7583,bm25,300.0,0,5,193.9,69.79,100.0,38.19,100.0,1.4,100.0,79.14,2,internal_medicine,>=5_years,high,4,0
V7584,bm25,261.56,0,3,186.48,70.9,100.0,33.75,100.0,22.67,100.0,68.97,2,internal_medicine,<5_years,low,2,0
V7585,bm25,300.0,0,4,189.84,71.84,100.0,40.81,100.0,10.93,100.0,79.27,1,critical_care,<5_years,high,3,0
V7586,bm25,99.06,1,4,191.22,54.62,69.81,18.37,75.15,43.14,76.55,44.7,3,internal_medicine,>=5_years,high,3,0
V7587,bm25,64.39,1,3,175.0,49.53,60.45,20.23,58.99,58.53,66.45,32.52,3,critical_care,>=5_years,low,2,0
V7588,bm25,67.66,1,3,162.85,51.75,65.08,15.18,69.66,61.39,64.85,34.36,3,emergency,<5_years,low,2,0
V7589,bm25,300.0,0,3,189.63,71.85,100.0,33.73,100.0,17.28,100.0,80.08,1,critical_care,<5_years,low,2,0
V7590,bm25,110.55,1,5,193.54,59.53,77.88,24.83,83.12,44.54,76.73,50.06,1,internal_medicine,<5_years,high,4,0
V7591,bm25,88.1,1,4,185.12,54.8,71.61,20.9,72.71,53.61,70.78,39.18,3,emergency,<5_years,high,0,0
V7592,bm25,123.97,1,5,201.72,60.79,86.15,26.28,80.66,47.18,81.1,43.39,1,critical_care,<5_years,high,4,0
V7593,bm25,201.74,0,4,173.9,70.9,100.0,34.63,100.0,24.16,100.0,66.62,2,critical_care,>=5_years,high,3,0
V7594,bm25,66.74,1,3,193.35,45.53,54.78,11.51,55.25,63.61,60.48,27.53,1,hospital_medicine,>=5_years,low,2,0
V7595,bm25,60.09,1,3,187.46,47.48,58.16,19.83,53.79,57.12,59.53,36.46,3,emergency,>=5_years,low,0,0
V7596,bm25,68.45,1,3,192.56,48.32,68.55,12.62,50.58,63.06,62.48,32.64,2,hospital_medicine,>=5_years,low,0,0
V7597,bm25,109.11,1,5,194.73,59.99,81.8,27.46,77.09,52.88,76.85,43.88,1,emergency,<5_years,high,4,0
V7598,bm25,120.02,1,5,190.25,57.59,76.69,21.83,74.34,50.4,79.08,43.2,3,emergency,<5_years,high,0,0
V7599,bm25,99.2,1,4,193.32,56.9,75.72,23.44,72.49,54.46,68.61,46.67,3,internal_medicine,<5_years,high,0,0
V7600,bm25,197.19,0,4,173.53,70.65,100.0,31.84,100.0,33.16,100.0,58.88,3,hospital_medicine,>=5_years,high,3,0
V7601,bm25,300.0,0,4,186.57,70.09,100.0,31.97,100.0,7.86,100.0,80.69,2,critical_care,>=5_years,high,3,0
V7602,bm25,101.5,1,4,173.8,55.81,77.28,23.99,66.79,53.27,76.43,37.11,1,hospital_medicine,>=5_years,high,3,0
V7603,bm25,116.66,1,5,195.23,56.93,73.91,25.02,74.75,49.0,77.28,41.64,2,critical_care,>=5_years,high,4,0
V7604,bm25,300.0,0,5,192.54,73.23,100.0,42.9,100.0,13.72,100.0,82.74,3,emergency,>=5_years,high,4,0
V7605,bm25,287.96,0,3,194.32,70.72,100.0,26.59,100.0,15.61,100.0,82.13,3,internal_medicine,<5_years,low,2,0
V7606,bm25,66.68,1,3,196.44,50.27,67.1,10.99,67.47,54.88,64.61,36.57,2,hospital_medicine,>=5_years,low,2,0
V7607,bm25,67.71,1,3,187.89,50.09,60.11,18.36,61.41,59.99,62.46,38.21,2,critical_care,<5_years,low,2,0
V7608,bm25,300.0,0,5,200.66,74.27,100.0,37.25,100.0,18.03,100.0,90.35,2,critical_care,<5_years,high,4,0
V7609,bm25,205.08,0,5,186.55,70.06,100.0,27.91,100.0,27.19,100.0,65.29,3,hospital_medicine,>=5_years,high,4,0
V7610,bm25,118.83,1,5,197.68,61.85,79.71,26.77,83.34,48.51,85.86,46.9,2,hospital_medicine,<5_years,high,4,0
V7611,bm25,278.52,0,3,192.32,70.33,100.0,33.97,100.0,12.34,100.0,75.65,3,internal_medicine,>=5_years,low,2,0
V7612,bm25,300.0,0,4,185.03,70.25,100.0,36.9,100.0,5.52,100.0,79.08,2,emergency,<5_years,high,3,0
V7613,bm25,88.56,1,4,188.97,52.39,70.16,16.31,67.0,55.33,68.16,37.37,2,internal_medicine,>=5_years,high,0,0
V7614,bm25,123.44,1,5,184.14,60.65,82.59,23.33,79.96,42.01,80.07,55.95,3,emergency,<5_years,high,4,0
V7615,bm25,116.28,1,5,191.52,60.18,78.23,17.1,84.13,47.57,85.11,48.91,3,internal_medicine,<5_years,high,4,0
V7616,bm25,112.77,1,5,180.02,58.63,80.39,19.68,79.6,55.62,68.94,47.54,2,emergency,>=5_years,high,4,0
V7617,bm25,300.0,0,5,198.18,71.61,100.0,36.09,100.0,4.01,100.0,89.54,2,internal_medicine,>=5_years,high,4,0
V7618,bm25,300.0,0,5,183.72,71.43,100.0,34.47,100.0,10.72,100.0,83.41,3,emergency,>=5_years,high,0,0
V7619,bm25,68.44,1,3,185.24,48.41,59.67,17.17,61.69,61.84,57.64,32.43,1,internal_medicine,<5_years,low,0,0
V7620,bm25,295.45,0,3,196.11,69.75,100.0,32.58,100.0,11.85,100.0,74.05,2,internal_medicine,<5_years,low,2,0
V7621,bm25,62.85,1,3,185.76,47.16,66.68,13.51,44.85,64.0,62.72,31.2,2,emergency,<5_years,low,2,0
V7622,bm25,66.28,1,3,198.07,50.74,60.14,22.0,59.6,67.79,68.07,26.83,2,internal_medicine,<5_years,low,2,0
V7623,bm25,67.04,1,3,178.3,49.16,59.72,13.21,66.13,66.9,52.84,36.18,1,hospital_medicine,>=5_years,low,2,0
V7624,bm25,64.32,1,3,197.71,46.46,63.73,14.5,51.19,56.84,58.29,34.25,1,hospital_medicine,<5_years,low,2,0
V7625,bm25,300.0,0,5,190.0,73.46,100.0,38.58,100.0,9.01,100.0,93.18,1,emergency,<5_years,high,4,0
V7626,bm25,69.0,1,3,168.88,48.32,60.37,10.74,60.31,59.86,64.66,33.97,3,hospital_medicine,<5_years,low,2,0
V7627,bm25,300.0,0,5,192.01,69.52,100.0,33.25,100.0,3.71,100.0,80.16,3,emergency,<5_years,high,4,0
V7628,bm25,300.0,0,5,201.9,70.46,100.0,38.52,100.0,8.36,100.0,75.87,3,critical_care,<5_years,high,4,0
V7629,bm25,284.36,0,4,187.74,70.86,100.0,35.92,100.0,9.32,100.0,79.93,2,critical_care,<5_years,high,3,0
V7630,bm25,130.33,1,5,189.91,61.52,85.22,25.21,83.56,40.27,85.09,49.79,3,hospital_medicine,>=5_years,high,0,0
V7631,bm25,64.27,1,3,184.3,51.08,64.48,15.25,60.12,63.49,57.52,45.64,3,internal_medicine,>=5_years,low,2,0
V7632,bm25,58.85,1,3,211.13,50.03,66.95,10.8,67.14,61.03,61.03,33.24,2,emergency,>=5_years,low,2,0
V7633,bm25,93.45,1,4,206.65,53.93,70.69,19.6,66.5,57.85,76.25,32.68,1,critical_care,<5_years,high,0,0
V7634,bm25,116.3,1,5,217.44,59.72,85.03,12.87,80.22,51.91,82.62,45.67,3,hospital_medicine,<5_years,high,4,0
V7635,bm25,91.5,1,4,182.35,54.11,69.8,13.99,71.22,54.52,68.04,47.06,1,critical_care,<5_years,high,3,0
V7636,bm25,70.57,1,3,173.76,48.25,61.64,17.66,63.42,58.88,53.04,34.87,2,emergency,<5_years,low,2,0
V7637,bm25,300.0,0,4,206.96,74.39,100.0,46.3,100.0,10.78,100.0,89.25,2,internal_medicine,>=5_years,high,0,0
V7638,bm25,73.69,1,3,196.87,47.39,65.1,14.26,63.08,52.94,54.27,34.7,2,hospital_medicine,<5_years,low,2,0
V7639,bm25,182.35,0,3,180.9,71.67,100.0,33.36,95.48,39.19,94.7,67.26,1,internal_medicine,>=5_years,low,2,0
V7640,bm25,116.73,1,5,185.13,61.09,83.33,28.21,74.56,39.93,90.15,50.34,3,internal_medicine,>=5_years,high,4,0
V7641,bm25,122.46,1,5,184.06,56.35,77.33,25.51,72.62,41.68,79.65,41.3,2,hospital_medicine,>=5_years,high,4,0
V7642,bm25,300.0,0,5,178.87,73.17,100.0,42.22,100.0,11.65,100.0,85.16,1,hospital_medicine,<5_years,high,4,0
V7643,bm25,91.0,1,4,180.0,56.11,73.82,21.43,69.79,52.92,71.29,47.41,2,emergency,>=5_years,high,3,0
V7644,bm25,271.6,0,3,193.53,74.22,100.0,35.72,100.0,27.68,100.0,81.94,2,hospital_medicine,>=5_years,low,2,0
V7645,bm25,67.9,1,3,179.8,50.13,61.21,20.04,56.21,55.67,61.72,45.96,3,internal_medicine,<5_years,low,2,0
V7646,bm25,219.06,0,5,187.68,73.23,100.0,40.0,100.0,33.15,100.0,66.23,3,hospital_medicine,>=5_years,high,0,0
V7647,bm25,216.58,0,5,189.38,70.38,100.0,28.24,100.0,28.42,100.0,65.62,1,hospital_medicine,<5_years,high,0,0
V7648,bm25,116.6,1,5,197.02,60.44,79.99,27.84,82.04,43.23,81.62,47.91,1,emergency,<5_years,high,0,0
V7649,bm25,89.38,1,4,188.31,56.39,75.99,27.86,67.25,55.5,68.48,43.27,1,hospital_medicine,<5_years,high,3,0
V7650,bm25,214.98,0,5,181.82,71.6,100.0,26.78,100.0,34.34,100.0,68.49,2,critical_care,<5_years,high,4,0
V7651,bm25,110.67,1,5,196.2,57.95,83.62,22.9,75.47,46.53,73.77,45.41,2,hospital_medicine,>=5_years,high,4,0
V7652,bm25,69.97,1,3,197.31,47.25,51.7,20.48,55.27,60.87,59.06,36.15,2,critical_care,>=5_years,low,0,0
V7653,bm25,114.36,1,5,188.71,61.48,90.06,16.66,73.83,50.65,85.46,52.22,1,hospital_medicine,<5_years,high,4,0
V7654,bm25,300.0,0,5,182.81,69.93,100.0,33.43,100.0,1.09,100.0,85.06,1,hospital_medicine,>=5_years,high,0,0
V7655,bm25,295.23,0,3,188.65,72.52,100.0,39.08,100.0,15.24,100.0,80.78,3,critical_care,<5_years,low,2,0
V7656,bm25,294.84,0,4,175.75,70.38,100.0,35.44,100.0,11.38,100.0,75.44,1,internal_medicine,<5_years,high,0,0
V7657,bm25,154.41,0,3,185.21,63.5,91.94,20.93,87.41,41.2,87.16,52.38,1,hospital_medicine,>=5_years,low,2,0
V7658,bm25,92.22,1,4,175.64,52.73,74.61,13.27,68.71,48.56,66.25,44.98,3,internal_medicine,<5_years,high,0,0
V7659,bm25,64.28,1,3,185.07,49.88,60.7,18.68,59.69,55.69,62.99,41.51,3,hospital_medicine,<5_years,low,0,0
V7660,bm25,114.64,1,5,187.26,59.64,83.09,25.02,74.8,43.11,81.65,50.15,1,critical_care,<5_years,high,0,0
V7661,bm25,88.92,1,4,199.02,56.72,72.73,18.71,71.71,58.98,70.75,47.44,3,hospital_medicine,>=5_years,high,0,0
V7662,bm25,66.58,1,3,191.36,49.73,61.59,9.94,68.34,59.96,65.62,32.9,1,emergency,>=5_years,low,0,0
V7663,bm25,223.93,0,5,209.61,71.96,100.0,35.77,100.0,31.16,100.0,64.84,3,internal_medicine,>=5_years,high,0,0
V7664,bm25,186.03,0,3,188.43,70.12,100.0,24.88,97.26,33.57,100.0,65.04,3,hospital_medicine,<5_years,low,2,0
V7665,bm25,188.38,0,4,158.18,70.0,100.0,31.46,96.74,33.43,100.0,58.36,1,emergency,>=5_years,high,3,0
V7666,bm25,223.8,0,5,183.63,70.02,100.0,32.54,100.0,24.19,100.0,63.41,2,hospital_medicine,>=5_years,high,0,0
V7667,bm25,76.23,1,3,196.36,52.74,60.5,21.19,63.85,68.6,67.01,35.26,2,critical_care,>=5_years,low,2,0
V7668,bm25,300.0,0,4,201.68,70.56,100.0,34.27,100.0,6.88,100.0,82.21,1,critical_care,>=5_years,high,3,0
V7669,bm25,78.66,1,4,195.27,53.32,67.23,19.16,67.46,54.32,71.76,39.98,3,critical_care,<5_years,high,3,0
V7670,bm25,170.06,0,3,228.72,64.95,91.18,17.81,94.54,42.9,90.65,52.62,1,critical_care,>=5_years,low,2,0
V7671,bm25,300.0,0,4,191.98,73.43,100.0,41.75,100.0,14.31,100.0,84.52,2,emergency,>=5_years,high,3,0
V7672,bm25,81.49,1,3,197.46,47.96,64.43,15.61,54.41,54.69,60.02,38.62,2,internal_medicine,>=5_years,low,2,0
V7673,bm25,300.0,0,4,192.7,72.5,100.0,37.32,100.0,9.28,100.0,88.37,1,emergency,<5_years,high,3,0
V7674,bm25,116.72,1,5,186.54,60.75,83.82,21.19,76.21,52.26,80.6,50.41,1,critical_care,>=5_years,high,4,0
V7675,bm25,286.94,0,3,183.32,71.22,100.0,37.04,100.0,11.52,100.0,78.76,1,critical_care,>=5_years,low,2,0
V7676,bm25,198.54,0,3,183.23,69.81,100.0,32.61,100.0,23.92,100.0,62.36,2,critical_care,>=5_years,low,2,0
V7677,bm25,112.15,1,5,188.76,61.63,80.4,27.54,84.4,47.9,83.44,46.11,2,critical_care,<5_years,high,4,0
V7678,bm25,85.59,1,4,178.79,54.05,69.93,19.47,69.5,51.31,73.44,40.67,2,internal_medicine,>=5_years,high,3,0
V7679,bm25,183.26,0,3,189.5,67.94,100.0,25.44,88.0,39.94,98.74,55.53,2,hospital_medicine,<5_years,low,2,0
V7680,bm25,106.92,1,5,176.39,57.64,84.83,22.79,77.82,43.32,75.42,41.66,3,emergency,<5_years,high,4,0
V7681,bm25,116.24,1,5,205.74,57.15,82.25,15.41,67.77,47.51,81.79,48.18,2,critical_care,>=5_years,high,4,0
V7682,bm25,300.0,0,5,190.48,71.31,100.0,35.42,100.0,6.4,100.0,86.04,1,internal_medicine,>=5_years,high,4,0
V7683,bm25,118.35,1,5,194.59,60.88,84.42,26.48,79.74,49.39,77.43,47.84,3,critical_care,>=5_years,high,0,0
V7684,bm25,68.99,1,3,179.46,48.22,67.86,19.35,56.26,54.2,55.0,36.68,2,emergency,<5_years,low,2,0
V7685,bm25,124.03,1,5,193.1,60.42,86.44,29.83,70.27,47.11,80.5,48.38,3,emergency,<5_years,high,4,0
V7686,bm25,114.64,1,5,175.04,59.29,82.42,9.67,79.64,52.05,90.76,41.2,2,hospital_medicine,<5_years,high,4,0
V7687,bm25,176.8,0,3,165.54,69.34,100.0,32.34,92.63,39.84,98.64,52.6,1,internal_medicine,>=5_years,low,2,0
V7688,bm25,87.14,1,4,179.69,53.03,71.15,19.75,73.7,50.93,69.06,33.58,2,critical_care,<5_years,high,3,0
V7689,bm25,66.16,1,3,205.87,51.38,57.83,12.37,65.01,65.89,71.72,35.47,2,emergency,<5_years,low,2,0
V7690,bm25,118.9,1,5,185.28,61.41,82.25,24.13,82.35,42.66,84.05,53.04,1,emergency,>=5_years,high,4,0
V7691,bm25,66.92,1,3,187.8,48.44,60.66,15.76,61.92,60.92,56.73,34.65,2,hospital_medicine,<5_years,low,0,0
V7692,bm25,300.0,0,5,199.5,72.15,100.0,40.98,100.0,11.35,100.0,80.55,1,critical_care,>=5_years,high,0,0
V7693,bm25,74.61,1,3,186.31,46.85,60.02,11.92,57.08,61.77,59.63,30.7,1,critical_care,<5_years,low,2,0
V7694,bm25,72.96,1,3,173.0,50.39,63.88,19.03,59.95,63.13,62.11,34.24,3,emergency,>=5_years,low,2,0
V7695,bm25,96.89,1,4,208.77,54.77,77.89,18.42,70.23,46.12,72.41,43.59,3,internal_medicine,<5_years,high,3,0
V7696,bm25,193.53,0,4,195.99,68.53,100.0,25.01,100.0,28.78,100.0,57.37,3,critical_care,>=5_years,high,3,0
V7697,bm25,196.52,0,4,188.15,69.89,100.0,24.29,98.73,37.51,100.0,58.79,3,hospital_medicine,<5_years,high,3,0
V7698,bm25,70.24,1,3,182.94,51.14,63.74,16.18,63.83,59.94,60.57,42.56,2,internal_medicine,<5_years,low,2,0
V7699,bm25,120.05,1,5,171.79,62.51,94.79,21.09,80.79,45.93,80.56,51.91,2,emergency,<5_years,high,4,0
V7700,bm25,300.0,0,5,197.13,74.36,100.0,41.99,100.0,11.78,100.0,92.38,1,emergency,>=5_years,high,0,0
V7701,bm25,300.0,0,4,195.54,70.71,100.0,35.12,100.0,9.25,100.0,79.92,3,critical_care,<5_years,high,3,0
V7702,bm25,208.73,0,4,193.61,69.33,100.0,29.35,100.0,29.62,96.59,60.44,1,internal_medicine,>=5_years,high,3,0
V7703,bm25,119.88,1,5,194.31,57.67,83.11,19.28,70.86,45.4,81.15,46.23,3,critical_care,<5_years,high,4,0
V7704,bm25,300.0,0,5,178.72,71.24,100.0,36.7,100.0,10.15,100.0,80.6,2,internal_medicine,>=5_years,high,4,0
V7705,bm25,92.55,1,4,189.67,55.76,68.11,19.51,75.97,55.24,72.58,43.13,2,emergency,<5_years,high,0,0
V7706,bm25,300.0,0,3,194.5,71.22,100.0,34.98,100.0,13.24,100.0,79.08,1,emergency,<5_years,low,2,0
V7707,bm25,300.0,0,4,187.86,71.47,100.0,36.92,100.0,13.05,100.0,78.85,2,internal_medicine,<5_years,high,3,0
V7708,bm25,95.16,1,4,215.42,55.36,75.7,20.42,67.69,55.84,72.94,39.55,2,emergency,>=5_years,high,0,0
V7709,bm25,285.97,0,4,195.27,71.19,100.0,37.73,100.0,10.25,100.0,79.19,1,emergency,<5_years,high,3,0
V7710,bm25,300.0,0,5,211.09,72.48,100.0,37.62,100.0,9.43,100.0,87.83,1,internal_medicine,<5_years,high,0,0
V7711,bm25,92.19,1,4,180.98,57.18,80.39,22.43,70.0,57.69,65.55,47.05,3,hospital_medicine,>=5_years,high,3,0
V7712,bm25,96.56,1,4,200.38,53.48,71.75,21.82,66.8,52.61,68.85,39.08,3,internal_medicine,<5_years,high,3,0
V7713,bm25,68.45,1,3,181.61,47.81,58.72,16.37,52.45,61.59,64.04,33.67,1,emergency,>=5_years,low,2,0
V7714,bm25,222.43,0,5,188.32,71.42,100.0,33.07,100.0,30.24,100.0,65.2,3,critical_care,>=5_years,high,0,0
V7715,bm25,91.87,1,4,193.33,51.13,68.0,19.32,72.94,44.07,67.02,35.43,1,hospital_medicine,<5_years,high,3,0
V7716,bm25,300.0,0,5,197.13,72.11,100.0,40.9,100.0,5.43,100.0,86.34,3,internal_medicine,>=5_years,high,4,0
V7717,bm25,74.74,1,3,210.29,48.56,54.51,9.99,57.14,65.41,64.53,39.77,2,hospital_medicine,<5_years,low,2,0
V7718,bm25,73.04,1,3,192.45,50.19,66.26,13.11,67.0,57.1,56.68,41.0,2,hospital_medicine,>=5_years,low,2,0
V7719,bm25,118.84,1,5,203.68,61.09,83.56,18.85,82.82,50.82,83.64,46.85,2,internal_medicine,<5_years,high,4,0
V7720,bm25,88.86,1,4,209.23,54.38,72.99,20.1,75.55,45.88,65.56,46.22,2,emergency,>=5_years,high,0,0
V7721,bm25,169.98,0,3,192.28,64.44,89.64,28.52,85.96,39.98,88.31,54.22,3,internal_medicine,>=5_years,low,0,0
V7722,bm25,300.0,0,5,180.5,70.29,100.0,33.73,100.0,6.68,100.0,81.36,2,hospital_medicine,<5_years,high,4,0
V7723,bm25,122.44,1,5,211.99,59.24,80.79,26.67,79.93,45.3,77.68,45.07,3,hospital_medicine,>=5_years,high,0,0
V7724,bm25,300.0,0,5,193.24,70.62,100.0,33.83,100.0,14.69,100.0,75.19,2,hospital_medicine,<5_years,high,4,0
V7725,bm25,63.58,1,3,197.87,47.26,61.41,15.97,55.28,60.53,57.18,33.2,1,internal_medicine,>=5_years,low,0,0
V7726,bm25,75.36,1,3,186.5,50.17,64.1,15.18,59.23,62.14,59.63,40.76,1,hospital_medicine,<5_years,low,2,0
V7727,bm25,113.04,1,5,195.41,56.37,75.69,18.11,76.39,50.82,74.62,42.58,2,emergency,<5_years,high,4,0
V7728,bm25,157.91,0,3,182.09,62.31,91.47,19.65,83.4,45.19,86.47,47.69,3,critical_care,<5_years,low,2,0
V7729,bm25,64.2,1,3,182.88,47.62,57.48,17.63,58.0,62.17,58.34,32.09,2,emergency,<5_years,low,0,0
V7730,bm25,189.79,0,4,193.36,69.28,100.0,27.38,95.79,30.17,98.21,64.11,2,internal_medicine,<5_years,high,3,0
V7731,bm25,300.0,0,4,194.89,72.03,100.0,36.36,100.0,10.2,100.0,85.63,1,critical_care,<5_years,high,3,0
V7732,bm25,300.0,0,4,184.52,70.9,100.0,31.85,100.0,17.04,100.0,76.5,3,critical_care,>=5_years,high,3,0
V7733,bm25,95.17,1,4,187.12,52.96,74.13,7.74,72.35,51.49,67.74,44.31,1,emergency,>=5_years,high,3,0
V7734,bm25,300.0,0,4,187.86,71.55,100.0,38.24,100.0,14.11,100.0,76.95,2,critical_care,<5_years,high,3,0
V7735,bm25,300.0,0,4,199.46,71.74,100.0,36.55,100.0,10.88,100.0,83.02,2,critical_care,<5_years,high,3,0
V7736,bm25,300.0,0,5,184.79,72.73,100.0,43.6,100.0,13.77,100.0,79.02,2,internal_medicine,<5_years,high,4,0
V7737,bm25,120.84,1,5,180.73,59.69,79.8,20.22,75.76,46.37,81.36,54.62,1,critical_care,<5_years,high,0,0
V7738,bm25,74.36,1,3,198.21,49.06,65.11,23.5,62.83,50.76,59.42,32.73,3,hospital_medicine,<5_years,low,0,0
V7739,bm25,127.41,1,5,191.41,61.1,96.59,14.08,79.89,44.05,83.66,48.31,2,hospital_medicine,<5_years,high,0,0
V7740,bm25,300.0,0,5,199.11,72.18,100.0,35.62,100.0,10.78,100.0,86.69,3,hospital_medicine,<5_years,high,0,0
V7741,bm25,117.43,1,5,198.52,59.54,85.52,21.46,76.95,49.92,75.24,48.16,1,emergency,<5_years,high,4,0
V7742,bm25,172.62,0,3,180.7,66.16,97.14,22.35,83.47,43.26,96.79,53.96,2,critical_care,<5_years,low,2,0
V7743,bm25,113.37,1,5,196.39,57.97,82.57,23.9,80.37,41.02,77.0,42.98,3,hospital_medicine,<5_years,high,4,0
V7744,bm25,213.29,0,5,203.21,69.37,100.0,27.39,100.0,23.47,100.0,65.38,3,critical_care,<5_years,high,0,0
V7745,bm25,300.0,0,5,202.3,72.71,100.0,42.11,100.0,9.68,100.0,84.48,2,emergency,>=5_years,high,4,0
V7746,bm25,111.22,1,5,194.52,56.35,74.0,18.38,80.77,42.67,77.34,44.91,1,critical_care,<5_years,high,4,0
V7747,bm25,300.0,0,4,197.97,71.96,100.0,39.19,100.0,13.72,100.0,78.83,3,critical_care,>=5_years,high,0,0
V7748,bm25,71.68,1,3,196.4,49.02,55.64,20.05,58.22,57.35,62.65,40.22,3,emergency,<5_years,low,2,0
V7749,bm25,109.98,1,5,176.84,58.72,81.19,22.29,75.75,48.47,74.65,49.95,1,internal_medicine,<5_years,high,0,0
V7750,bm25,300.0,0,4,190.76,72.02,100.0,35.15,100.0,15.7,100.0,81.25,3,critical_care,<5_years,high,3,0
V7751,bm25,116.31,1,5,202.49,57.61,75.32,27.74,70.2,47.14,82.04,43.2,1,internal_medicine,>=5_years,high,4,0
V7752,bm25,216.13,0,5,191.05,70.52,100.0,30.4,100.0,23.47,100.0,69.26,1,emergency,>=5_years,high,4,0
V7753,bm25,167.71,0,3,183.79,66.64,91.42,20.57,91.79,42.18,93.97,59.92,2,critical_care,>=5_years,low,2,0
V7754,bm25,239.35,0,5,181.79,69.76,100.0,32.31,100.0,21.18,100.0,65.04,1,internal_medicine,<5_years,high,4,0
V7755,bm25,300.0,0,5,182.73,71.06,100.0,38.72,100.0,11.49,100.0,76.12,3,hospital_medicine,<5_years,high,4,0
V7756,bm25,110.48,1,5,197.82,55.16,83.99,23.06,69.55,40.6,73.34,40.41,3,hospital_medicine,>=5_years,high,0,0
V7757,bm25,63.98,1,3,216.57,50.31,58.71,19.21,61.5,62.24,59.12,41.08,3,emergency,>=5_years,low,0,0
V7758,bm25,68.98,1,3,206.87,48.81,65.44,15.19,60.69,55.93,62.8,32.83,3,hospital_medicine,<5_years,low,0,0
V7759,bm25,195.39,0,4,182.37,70.03,100.0,23.71,100.0,33.01,100.0,63.47,3,emergency,>=5_years,high,3,0
V7760,bm25,300.0,0,4,201.47,70.52,100.0,33.5,100.0,10.62,100.0,79.01,2,emergency,>=5_years,high,3,0
V7761,bm25,209.96,0,4,200.27,70.28,100.0,32.02,100.0,25.12,100.0,64.51,1,internal_medicine,<5_years,high,0,0
V7762,bm25,300.0,0,5,189.47,71.38,100.0,35.1,100.0,14.88,100.0,78.28,1,internal_medicine,<5_years,high,4,0
V7763,bm25,300.0,0,5,189.25,71.05,100.0,36.51,100.0,8.63,100.0,81.17,3,internal_medicine,>=5_years,high,4,0
V7764,bm25,70.43,1,3,189.79,49.79,68.93,15.36,58.85,61.76,59.08,34.76,1,emergency,<5_years,low,0,0
V7765,bm25,300.0,0,4,192.43,71.25,100.0,41.39,100.0,5.64,100.0,80.5,2,internal_medicine,<5_years,high,3,0
V7766,bm25,93.37,1,4,204.6,55.04,73.94,19.22,64.42,52.54,72.86,47.25,2,critical_care,<5_years,high,3,0
V7767,bm25,62.78,1,3,192.03,48.11,57.55,12.93,60.78,59.07,65.38,32.94,3,internal_medicine,<5_years,low,0,0
V7768,bm25,65.34,1,3,180.5,50.79,62.53,18.6,62.02,71.2,53.18,37.2,1,internal_medicine,>=5_years,low,2,0
V7769,bm25,114.63,1,5,188.03,59.6,82.56,13.55,80.64,46.72,81.92,52.21,1,internal_medicine,<5_years,high,4,0
V7770,bm25,180.42,0,3,197.13,66.69,100.0,25.65,90.31,35.46,97.03,51.68,3,hospital_medicine,>=5_years,low,2,0
V7771,bm25,300.0,0,4,204.0,69.27,100.0,25.79,100.0,12.11,100.0,77.74,3,emergency,<5_years,high,3,0
V7772,bm25,300.0,0,4,204.27,74.14,100.0,41.15,100.0,17.04,100.0,86.67,1,emergency,<5_years,high,3,0
V7773,bm25,91.84,1,4,184.12,55.2,77.3,13.01,67.59,57.54,70.59,45.19,2,emergency,<5_years,high,3,0
V7774,bm25,300.0,0,5,192.04,71.9,100.0,44.76,100.0,7.84,100.0,78.78,1,emergency,>=5_years,high,0,0
V7775,bm25,121.38,1,5,184.2,59.17,81.09,19.19,77.55,41.16,82.95,53.05,2,internal_medicine,>=5_years,high,4,0
V7776,bm25,300.0,0,5,179.12,70.61,100.0,38.29,100.0,5.56,100.0,79.81,1,emergency,<5_years,high,4,0
V7777,bm25,300.0,0,5,188.1,73.08,100.0,40.74,100.0,14.39,100.0,83.39,1,hospital_medicine,>=5_years,high,4,0
V7778,bm25,87.85,1,4,179.93,51.77,65.88,16.92,68.96,57.97,65.93,34.98,2,critical_care,<5_years,high,3,0
V7779,bm25,74.27,1,3,181.96,49.68,67.35,19.91,70.13,52.88,59.6,28.19,3,hospital_medicine,<5_years,low,2,0
V7780,bm25,68.14,1,3,188.25,51.79,58.53,18.54,62.18,68.7,60.51,42.28,1,internal_medicine,>=5_years,low,2,0
V7781,bm25,194.25,0,4,187.49,71.5,100.0,26.2,98.22,39.78,100.0,64.82,3,hospital_medicine,<5_years,high,3,0
V7782,bm25,98.14,1,4,194.94,54.68,77.02,20.99,62.48,52.72,73.47,41.38,3,hospital_medicine,>=5_years,high,0,0
V7783,bm25,66.14,1,3,180.67,47.81,57.05,14.1,55.01,60.21,64.9,35.57,3,critical_care,>=5_years,low,2,0
