vignette_id,condition,time_to_info,accuracy,n_queries_issued,latency_ms,cognitive_load,tlx_mental,tlx_physical,tlx_temporal,tlx_performance,tlx_effort,tlx_frustration,period,specialty,experience_group,complexity,n_pivots,condition_code,ablation_variant
V193,control,93.81,1,4,188.2,54.8,68.3,24.13,74.2,53.59,65.86,42.72,1,critical_care,<5_years,high,0,0,GSI only
V193,cma,84.36,1,4,134.82,45.44,59.37,9.63,53.62,65.6,53.09,31.31,2,critical_care,<5_years,high,0,1,GSI only
V193,bm25,82.43,1,4,175.6,51.76,68.92,12.32,63.95,55.73,71.44,38.2,3,critical_care,<5_years,high,0,0,GSI only
V193,gdt,73.48,1,4,125.03,41.54,53.26,10.88,42.24,72.27,44.42,26.15,4,critical_care,<5_years,high,0,1,GSI only
V194,bm25,24.88,1,1,215.14,38.84,40.84,11.18,39.06,76.87,42.15,22.94,1,hospital_medicine,>=5_years,low,0,0,GSI only
V194,cma,23.3,1,1,171.42,31.88,29.99,10.88,25.4,76.2,38.06,10.73,2,hospital_medicine,>=5_years,low,0,1,GSI only
V194,control,23.27,1,1,159.8,40.18,41.59,18.53,41.4,71.26,41.51,26.77,3,hospital_medicine,>=5_years,low,0,0,GSI only
V194,gdt,17.99,1,1,113.84,30.68,20.39,14.55,25.29,82.85,28.59,12.39,4,hospital_medicine,>=5_years,low,0,1,GSI only
V195,gdt,89.4,1,5,130.27,45.28,55.68,15.15,49.07,58.87,62.5,30.44,1,critical_care,>=5_years,high,0,1,GSI only
V195,control,111.52,1,5,191.44,58.13,71.29,16.13,81.66,44.36,79.58,55.76,2,critical_care,>=5_years,high,0,0,GSI only
V195,bm25,116.54,1,5,197.79,59.19,78.52,29.39,72.3,43.96,81.99,48.95,3,critical_care,>=5_years,high,0,0,GSI only
V195,cma,101.84,1,5,163.44,52.67,68.2,23.48,66.68,58.99,62.98,35.71,4,critical_care,>=5_years,high,0,1,GSI only
V196,gdt,22.61,1,1,121.78,27.39,25.02,3.27,20.94,78.26,26.09,10.73,1,emergency,<5_years,low,0,1,GSI only
V196,cma,18.39,1,1,139.61,33.14,27.99,15.92,23.1,88.03,26.34,17.47,2,emergency,<5_years,low,0,1,GSI only
V196,bm25,23.79,1,1,180.08,39.22,48.84,10.51,41.3,74.87,42.66,17.17,3,emergency,<5_years,low,0,0,GSI only
V196,control,18.75,1,1,226.69,38.4,39.83,12.55,35.96,73.34,44.56,24.17,4,emergency,<5_years,low,0,0,GSI only
V197,gdt,21.48,1,1,143.35,28.88,28.54,7.51,20.34,78.83,27.8,10.23,1,hospital_medicine,<5_years,low,0,1,GSI only
V197,control,25.6,1,1,202.08,35.78,35.67,9.36,34.26,63.29,46.09,26.02,2,hospital_medicine,<5_years,low,0,0,GSI only
V197,bm25,20.92,1,1,219.56,39.04,48.6,13.0,37.17,66.52,38.18,30.78,3,hospital_medicine,<5_years,low,0,0,GSI only
V197,cma,17.81,1,1,166.58,31.97,35.23,6.41,26.25,84.26,28.84,10.8,4,hospital_medicine,<5_years,low,0,1,GSI only
V198,cma,23.64,1,1,144.19,27.93,25.34,2.89,23.2,75.44,25.83,14.86,1,hospital_medicine,>=5_years,low,0,1,GSI only
V198,gdt,21.28,1,1,128.64,30.73,26.31,11.8,19.94,84.5,31.11,10.76,2,hospital_medicine,>=5_years,low,0,1,GSI only
V198,bm25,22.61,1,1,214.69,37.11,38.45,10.64,33.9,73.77,40.61,25.28,3,hospital_medicine,>=5_years,low,0,0,GSI only
V198,control,21.93,1,1,179.6,38.8,34.79,13.31,40.88,73.3,49.58,20.97,4,hospital_medicine,>=5_years,low,0,0,GSI only
V199,control,69.19,1,3,182.26,49.72,58.26,17.94,59.22,57.2,66.52,39.16,1,internal_medicine,<5_years,low,0,0,GSI only
V199,cma,62.26,1,3,141.08,41.42,46.65,15.03,45.05,70.95,47.1,23.76,2,internal_medicine,<5_years,low,0,1,GSI only
V199,gdt,55.88,1,3,132.92,37.9,48.73,11.33,38.43,63.58,45.54,19.79,3,internal_medicine,<5_years,low,0,1,GSI only
V199,bm25,74.43,1,3,214.43,50.59,69.52,15.56,61.68,62.39,60.2,34.2,4,internal_medicine,<5_years,low,0,0,GSI only
V200,cma,21.94,1,1,146.75,33.41,34.68,8.19,28.04,79.15,31.31,19.11,1,critical_care,<5_years,low,0,1,GSI only
V200,gdt,19.31,1,1,116.08,29.16,29.22,8.87,12.32,86.53,20.43,17.6,2,critical_care,<5_years,low,0,1,GSI only
V200,control,19.45,1,1,164.39,39.28,40.42,17.89,39.09,71.56,42.83,23.88,3,critical_care,<5_years,low,0,0,GSI only
V200,bm25,22.05,1,1,170.21,42.59,46.98,13.25,46.32,75.4,45.5,28.08,4,critical_care,<5_years,low,0,0,GSI only
V201,bm25,75.7,1,3,189.71,46.67,59.66,10.7,55.39,63.36,55.63,35.27,1,internal_medicine,<5_years,low,0,0,GSI only
V201,control,73.32,1,3,205.79,51.26,65.42,21.65,59.18,62.08,63.55,35.65,2,internal_medicine,<5_years,low,0,0,GSI only
V201,cma,60.75,1,3,147.02,40.62,51.96,11.69,43.38,65.25,43.7,27.74,3,internal_medicine,<5_years,low,0,1,GSI only
V201,gdt,56.87,1,3,120.99,38.2,51.48,11.46,35.89,72.5,33.78,24.08,4,internal_medicine,<5_years,low,0,1,GSI only
V202,control,69.12,1,3,172.67,47.41,67.06,8.86,55.53,59.06,53.51,40.46,1,hospital_medicine,<5_years,low,0,0,GSI only
V202,bm25,67.57,1,3,186.09,47.08,51.91,19.48,56.34,62.84,60.7,31.21,2,hospital_medicine,<5_years,low,0,0,GSI only
V202,gdt,56.57,1,3,131.6,37.36,41.86,8.95,35.56,72.54,44.21,21.02,3,hospital_medicine,<5_years,low,0,1,GSI only
V202,cma,54.22,1,3,139.0,38.15,39.82,9.05,39.48,74.13,51.29,15.12,4,hospital_medicine,<5_years,low,0,1,GSI only
V203,gdt,54.99,1,3,123.94,37.9,43.57,13.54,30.12,72.13,38.77,29.24,1,emergency,>=5_years,low,0,1,GSI only
V203,cma,60.02,1,3,155.58,38.43,47.77,13.85,38.91,64.47,42.98,22.59,2,emergency,>=5_years,low,0,1,GSI only
V203,bm25,69.96,1,3,165.56,51.2,68.44,20.2,61.55,60.7,58.06,38.26,3,emergency,>=5_years,low,0,0,GSI only
V203,control,74.06,1,3,196.6,53.0,66.74,20.22,55.71,67.26,64.71,43.38,4,emergency,>=5_years,low,0,0,GSI only
V204,control,66.27,1,3,191.09,51.14,55.74,20.63,63.65,70.72,59.66,36.45,1,hospital_medicine,>=5_years,low,0,0,GSI only
V204,gdt,55.59,1,3,125.36,38.75,35.14,15.9,34.76,77.12,45.23,24.36,2,hospital_medicine,>=5_years,low,0,1,GSI only
V204,cma,57.8,1,3,143.71,42.13,47.12,15.48,46.1,66.87,48.35,28.84,3,hospital_medicine,>=5_years,low,0,1,GSI only
V204,bm25,66.5,1,3,186.25,47.72,56.37,18.67,58.68,61.46,58.83,32.33,4,hospital_medicine,>=5_years,low,0,0,GSI only
V205,control,42.76,1,2,197.22,40.85,48.01,14.36,46.93,61.54,44.78,29.48,1,internal_medicine,<5_years,low,0,0,GSI only
V205,gdt,35.77,1,2,122.7,33.74,32.89,16.34,23.37,80.49,34.1,15.28,2,internal_medicine,<5_years,low,0,1,GSI only
V205,bm25,46.26,1,2,216.79,44.56,45.96,15.63,53.53,71.04,48.51,32.68,3,internal_medicine,<5_years,low,0,0,GSI only
V205,cma,37.94,1,2,145.75,37.03,38.89,18.09,36.09,73.53,35.24,20.33,4,internal_medicine,<5_years,low,0,1,GSI only
V206,cma,42.22,1,2,159.92,36.41,38.25,11.52,36.2,78.3,37.72,16.49,1,hospital_medicine,>=5_years,low,0,1,GSI only
V206,gdt,36.2,1,2,127.52,32.46,35.64,14.47,32.9,73.61,29.18,8.94,2,hospital_medicine,>=5_years,low,0,1,GSI only
V206,control,44.93,1,2,170.08,41.47,52.18,10.23,47.2,64.78,50.0,24.43,3,hospital_medicine,>=5_years,low,0,0,GSI only
V206,bm25,48.7,1,2,192.41,42.83,51.7,17.6,48.61,63.47,49.93,25.69,4,hospital_medicine,>=5_years,low,0,0,GSI only
V207,bm25,22.14,1,1,183.48,39.71,55.95,7.12,40.51,72.55,39.64,22.5,1,emergency,<5_years,low,0,0,GSI only
V207,gdt,16.82,1,1,140.33,30.07,26.18,14.54,17.35,80.75,24.9,16.72,2,emergency,<5_years,low,0,1,GSI only
V207,cma,16.74,1,1,148.74,27.95,24.53,1.53,29.34,77.33,25.65,9.32,3,emergency,<5_years,low,0,1,GSI only
V207,control,22.66,1,1,198.05,37.02,33.81,7.15,42.81,74.21,40.91,23.22,4,emergency,<5_years,low,0,0,GSI only
V208,control,116.53,1,5,193.3,57.43,72.89,23.79,72.95,46.54,78.72,49.68,1,critical_care,>=5_years,high,0,0,GSI only
V208,gdt,94.77,1,5,132.88,47.04,56.84,17.09,53.55,56.82,60.52,37.45,2,critical_care,>=5_years,high,0,1,GSI only
V208,bm25,111.44,1,5,183.47,57.1,80.9,21.11,69.21,48.33,71.98,51.08,3,critical_care,>=5_years,high,0,0,GSI only
V208,cma,102.08,1,5,137.45,51.65,73.61,20.39,61.43,53.38,63.14,37.92,4,critical_care,>=5_years,high,0,1,GSI only
V209,bm25,20.2,1,1,191.9,37.08,43.1,5.92,45.88,70.83,34.16,22.59,1,hospital_medicine,>=5_years,low,0,0,GSI only
V209,gdt,18.58,1,1,137.48,28.28,19.97,6.3,21.76,80.3,22.55,18.76,2,hospital_medicine,>=5_years,low,0,1,GSI only
V209,cma,20.07,1,1,144.91,32.73,31.43,3.62,29.73,82.32,32.81,16.47,3,hospital_medicine,>=5_years,low,0,1,GSI only
V209,control,21.19,1,1,194.75,39.11,44.32,13.5,47.16,70.96,41.35,17.39,4,hospital_medicine,>=5_years,low,0,0,GSI only
V210,control,121.55,1,5,201.64,60.06,85.01,17.88,77.34,47.84,85.72,46.54,1,hospital_medicine,<5_years,high,2,0,GSI only
V210,gdt,85.79,1,5,119.39,45.65,55.86,20.52,51.66,68.17,55.38,22.29,2,hospital_medicine,<5_years,high,2,1,GSI only
V210,bm25,105.83,1,5,188.83,58.42,82.09,22.81,79.29,47.03,72.93,46.4,3,hospital_medicine,<5_years,high,2,0,GSI only
V210,cma,103.31,1,5,147.0,50.35,70.28,16.97,62.09,49.88,62.84,40.06,4,hospital_medicine,<5_years,high,2,1,GSI only
V211,bm25,22.67,1,1,168.23,35.19,36.7,11.13,37.07,73.27,38.83,14.16,1,emergency,<5_years,low,0,0,GSI only
V211,control,22.14,1,1,223.08,39.14,36.82,5.65,43.01,78.04,45.3,26.02,2,emergency,<5_years,low,0,0,GSI only
V211,gdt,21.34,1,1,132.28,30.12,29.02,8.29,25.89,79.14,27.06,11.34,3,emergency,<5_years,low,0,1,GSI only
V211,cma,18.72,1,1,153.48,33.94,24.98,16.22,32.95,87.72,28.62,13.16,4,emergency,<5_years,low,0,1,GSI only
V212,control,22.64,1,1,193.14,39.31,42.78,7.99,42.4,72.12,44.92,25.64,1,emergency,>=5_years,low,0,0,GSI only
V212,bm25,25.96,1,1,192.83,36.47,37.02,9.09,41.04,67.69,38.87,25.09,2,emergency,>=5_years,low,0,0,GSI only
V212,cma,18.49,1,1,161.58,30.12,29.19,0.95,20.45,77.83,33.4,18.88,3,emergency,>=5_years,low,0,1,GSI only
V212,gdt,18.31,1,1,144.54,30.33,29.0,7.19,24.72,87.51,28.03,5.55,4,emergency,>=5_years,low,0,1,GSI only
V213,control,96.72,1,4,183.07,56.88,72.81,24.42,68.05,52.67,76.64,46.71,1,critical_care,>=5_years,high,0,0,GSI only
V213,gdt,86.08,1,4,140.08,45.36,60.75,15.59,57.02,64.4,46.69,27.71,2,critical_care,>=5_years,high,0,1,GSI only
V213,cma,83.5,1,4,136.35,44.14,55.3,14.49,53.16,60.47,48.56,32.89,3,critical_care,>=5_years,high,0,1,GSI only
V213,bm25,89.77,1,4,185.39,52.04,65.96,17.98,62.9,54.82,68.39,42.19,4,critical_care,>=5_years,high,0,0,GSI only
V214,cma,80.39,1,4,145.69,45.33,55.67,11.53,56.79,61.28,58.25,28.43,1,internal_medicine,>=5_years,high,0,1,GSI only
V214,control,97.73,1,4,174.3,53.15,72.2,13.48,72.47,53.3,69.8,37.63,2,internal_medicine,>=5_years,high,0,0,GSI only
V214,bm25,94.26,1,4,189.09,53.67,76.92,10.27,66.12,58.43,74.98,35.34,3,internal_medicine,>=5_years,high,0,0,GSI only
V214,gdt,76.6,1,4,127.16,42.82,49.56,8.47,55.84,69.5,44.37,29.16,4,internal_medicine,>=5_years,high,0,1,GSI only
V215,bm25,27.0,1,1,204.56,41.89,47.51,13.68,49.01,74.41,40.02,26.69,1,internal_medicine,>=5_years,low,0,0,GSI only
V215,gdt,19.93,1,1,137.77,28.79,27.83,4.17,19.3,83.22,27.44,10.75,2,internal_medicine,>=5_years,low,0,1,GSI only
V215,control,27.07,1,1,189.84,43.25,49.89,20.61,45.46,73.65,41.17,28.68,3,internal_medicine,>=5_years,low,0,0,GSI only
V215,cma,19.86,1,1,128.39,30.59,34.86,0.35,28.94,73.77,33.25,12.36,4,internal_medicine,>=5_years,low,0,1,GSI only
V216,control,100.37,1,4,189.21,55.05,67.45,22.52,75.85,53.92,72.3,38.25,1,hospital_medicine,>=5_years,high,0,0,GSI only
V216,bm25,88.49,1,4,183.15,55.45,79.39,17.85,71.4,54.93,66.23,42.92,2,hospital_medicine,>=5_years,high,0,0,GSI only
V216,cma,74.14,1,4,152.6,44.85,57.9,17.8,48.68,62.17,47.27,35.29,3,hospital_medicine,>=5_years,high,0,1,GSI only
V216,gdt,77.75,1,4,134.35,43.84,52.89,15.35,45.57,67.06,46.12,36.04,4,hospital_medicine,>=5_years,high,0,1,GSI only
V217,cma,80.99,1,4,147.45,44.02,50.47,12.87,50.48,62.26,51.17,36.84,1,critical_care,>=5_years,high,0,1,GSI only
V217,control,88.83,1,4,182.4,55.4,75.2,16.76,73.66,55.85,67.18,43.76,2,critical_care,>=5_years,high,0,0,GSI only
V217,bm25,90.46,1,4,187.06,57.63,75.79,23.82,70.52,55.87,71.38,48.39,3,critical_care,>=5_years,high,0,0,GSI only
V217,gdt,80.34,1,4,123.66,42.61,49.96,15.3,50.79,67.04,48.61,23.97,4,critical_care,>=5_years,high,0,1,GSI only
V218,gdt,36.05,1,2,121.62,33.49,33.58,16.91,29.06,74.39,28.33,18.64,1,internal_medicine,<5_years,low,0,1,GSI only
V218,cma,40.9,1,2,147.19,36.1,35.12,6.91,34.5,78.65,38.32,23.11,2,internal_medicine,<5_years,low,0,1,GSI only
V218,bm25,47.23,1,2,192.14,47.22,54.81,13.4,53.24,69.95,61.04,30.9,3,internal_medicine,<5_years,low,0,0,GSI only
V218,control,41.54,1,2,202.55,40.6,47.77,5.42,40.45,64.61,51.78,33.58,4,internal_medicine,<5_years,low,0,0,GSI only
V219,bm25,118.41,1,5,199.11,59.08,84.32,22.6,71.21,52.11,77.95,46.27,1,critical_care,>=5_years,high,3,0,GSI only
V219,cma,105.2,1,5,147.71,48.45,64.78,16.24,66.27,53.65,57.37,32.39,2,critical_care,>=5_years,high,3,1,GSI only
V219,gdt,93.78,1,5,125.42,46.8,61.15,16.52,60.7,52.98,54.99,34.46,3,critical_care,>=5_years,high,3,1,GSI only
V219,control,116.65,1,5,182.68,58.15,85.69,24.29,71.19,48.73,78.59,40.4,4,critical_care,>=5_years,high,3,0,GSI only
V220,gdt,73.38,1,4,127.22,43.38,46.96,23.8,43.42,69.03,48.47,28.61,1,internal_medicine,<5_years,high,0,1,GSI only
V220,cma,71.75,1,4,148.62,44.91,58.12,8.94,57.01,68.08,47.64,29.65,2,internal_medicine,<5_years,high,0,1,GSI only
V220,bm25,92.87,1,4,191.9,54.68,77.39,13.19,72.9,55.26,68.61,40.73,3,internal_medicine,<5_years,high,0,0,GSI only
V220,control,90.13,1,4,188.07,53.96,66.93,21.7,66.17,56.5,69.93,42.51,4,internal_medicine,<5_years,high,0,0,GSI only
V221,cma,36.68,1,2,159.96,33.8,35.9,10.33,29.79,68.9,34.44,23.44,1,hospital_medicine,>=5_years,low,0,1,GSI only
V221,bm25,46.06,1,2,165.05,47.23,56.35,15.1,51.86,71.55,55.13,33.39,2,hospital_medicine,>=5_years,low,0,0,GSI only
V221,gdt,40.63,1,2,124.94,30.13,33.18,9.51,28.68,68.75,24.46,16.21,3,hospital_medicine,>=5_years,low,0,1,GSI only
V221,control,51.18,1,2,186.88,44.85,45.74,16.81,55.63,65.3,52.44,33.2,4,hospital_medicine,>=5_years,low,0,0,GSI only
V222,bm25,108.53,1,5,180.15,56.42,84.84,22.19,78.79,39.33,70.79,42.58,1,emergency,<5_years,high,1,0,GSI only
V222,cma,99.34,1,5,155.43,54.34,71.89,24.35,70.81,60.21,64.32,34.47,2,emergency,<5_years,high,1,1,GSI only
V222,control,116.01,1,5,189.38,57.64,83.8,20.81,77.88,43.49,75.46,44.41,3,emergency,<5_years,high,1,0,GSI only
V222,gdt,90.24,1,5,126.4,43.72,62.29,13.55,54.15,57.78,45.6,28.93,4,emergency,<5_years,high,1,1,GSI only
V223,bm25,94.01,1,4,201.65,54.33,75.07,19.59,70.56,49.41,69.17,42.16,1,emergency,<5_years,high,2,0,GSI only
V223,gdt,78.92,1,4,130.68,40.86,51.24,13.44,41.9,59.76,55.14,23.68,2,emergency,<5_years,high,2,1,GSI only
V223,control,105.6,1,4,180.62,56.74,74.74,21.43,78.76,44.29,77.7,43.55,3,emergency,<5_years,high,2,0,GSI only
V223,cma,84.2,1,4,138.98,50.37,63.71,17.65,58.72,67.65,59.48,35.02,4,emergency,<5_years,high,2,1,GSI only
V224,bm25,70.78,1,3,186.28,49.38,60.46,19.17,58.79,61.2,60.17,36.48,1,internal_medicine,>=5_years,low,0,0,GSI only
V224,control,74.72,1,3,206.65,49.66,69.91,11.41,61.95,59.9,63.72,31.1,2,internal_medicine,>=5_years,low,0,0,GSI only
V224,gdt,54.41,1,3,119.63,37.95,48.98,8.12,44.02,66.84,38.93,20.78,3,internal_medicine,>=5_years,low,0,1,GSI only
V224,cma,69.07,1,3,142.1,44.55,50.89,19.79,46.11,68.92,53.49,28.09,4,internal_medicine,>=5_years,low,0,1,GSI only
V225,cma,96.33,1,5,146.05,51.6,66.74,20.97,63.74,56.3,63.49,38.36,1,hospital_medicine,>=5_years,high,2,1,GSI only
V225,bm25,112.7,1,5,187.0,58.74,87.32,20.71,77.83,44.0,78.13,44.45,2,hospital_medicine,>=5_years,high,2,0,GSI only
V225,gdt,98.74,1,5,131.45,45.98,53.93,19.73,55.14,59.43,55.68,31.94,3,hospital_medicine,>=5_years,high,2,1,GSI only
V225,control,117.43,1,5,172.93,61.6,82.5,29.1,80.19,47.65,83.66,46.52,4,hospital_medicine,>=5_years,high,2,0,GSI only
V226,gdt,99.33,1,5,134.93,44.33,56.35,21.59,52.64,57.21,51.83,26.38,1,emergency,<5_years,high,0,1,GSI only
V226,control,111.47,1,5,186.8,58.18,74.81,24.04,72.82,50.17,82.01,45.26,2,emergency,<5_years,high,0,0,GSI only
V226,bm25,110.92,1,5,186.57,62.01,80.76,24.22,74.75,49.38,84.76,58.22,3,emergency,<5_years,high,0,0,GSI only
V226,cma,99.36,1,5,143.93,49.52,60.96,22.01,59.99,52.6,65.28,36.26,4,emergency,<5_years,high,0,1,GSI only
V227,cma,23.81,1,1,134.33,31.03,32.71,9.08,23.39,74.85,31.48,14.69,1,emergency,>=5_years,low,0,1,GSI only
V227,gdt,18.87,1,1,128.81,26.69,20.65,5.65,19.5,75.36,27.83,11.17,2,emergency,>=5_years,low,0,1,GSI only
V227,control,23.35,1,1,171.55,38.33,44.4,13.25,38.62,71.32,35.5,26.88,3,emergency,>=5_years,low,0,0,GSI only
V227,bm25,24.67,1,1,199.75,40.21,47.62,20.34,35.85,71.01,43.15,23.28,4,emergency,>=5_years,low,0,0,GSI only
V228,gdt,98.08,1,5,128.29,44.48,57.63,12.19,52.58,55.89,52.34,36.25,1,emergency,<5_years,high,0,1,GSI only
V228,cma,103.64,1,5,134.94,47.2,65.92,16.2,55.32,47.36,60.5,37.93,2,emergency,<5_years,high,0,1,GSI only
V228,control,124.12,1,5,188.53,57.92,84.59,15.45,80.15,43.05,79.57,44.69,3,emergency,<5_years,high,0,0,GSI only
V228,bm25,109.06,1,5,199.7,57.53,82.63,21.52,80.38,41.62,71.27,47.75,4,emergency,<5_years,high,0,0,GSI only
V229,cma,197.5,0,4,144.4,63.74,98.78,24.8,79.8,31.91,91.31,55.85,1,hospital_medicine,<5_years,high,2,1,GSI only
V229,control,200.16,0,4,177.27,72.39,100.0,26.96,100.0,35.0,100.0,72.36,2,hospital_medicine,<5_years,high,2,0,GSI only
V229,gdt,74.28,1,4,124.93,40.93,51.09,16.32,36.55,68.74,50.32,22.55,3,hospital_medicine,<5_years,high,2,1,GSI only
V229,bm25,192.3,0,4,186.7,71.46,100.0,26.6,100.0,33.41,96.48,72.3,4,hospital_medicine,<5_years,high,2,0,GSI only
V230,gdt,41.2,1,2,120.0,32.71,32.12,4.37,33.52,70.21,36.0,20.04,1,hospital_medicine,>=5_years,low,0,1,GSI only
V230,cma,41.62,1,2,150.51,36.47,33.21,15.53,33.92,75.09,38.84,22.25,2,hospital_medicine,>=5_years,low,0,1,GSI only
V230,bm25,47.2,1,2,199.45,46.23,50.34,20.55,49.93,70.26,53.07,33.22,3,hospital_medicine,>=5_years,low,0,0,GSI only
V230,control,45.95,1,2,202.52,48.29,53.69,15.37,50.52,73.75,59.15,37.22,4,hospital_medicine,>=5_years,low,0,0,GSI only
V231,bm25,49.58,1,2,183.85,45.41,60.87,13.85,54.85,64.24,46.22,32.41,1,hospital_medicine,>=5_years,low,0,0,GSI only
V231,gdt,39.33,1,2,127.51,33.83,34.93,7.2,30.25,82.59,29.74,18.25,2,hospital_medicine,>=5_years,low,0,1,GSI only
V231,control,48.08,1,2,189.48,44.96,49.85,16.6,48.21,65.68,51.91,37.5,3,hospital_medicine,>=5_years,low,0,0,GSI only
V231,cma,42.29,1,2,136.5,33.35,35.57,11.02,32.76,69.02,41.9,9.81,4,hospital_medicine,>=5_years,low,0,1,GSI only
V232,bm25,25.57,1,1,192.56,39.58,48.78,13.52,40.29,67.82,42.73,24.31,1,internal_medicine,<5_years,low,0,0,GSI only
V232,control,21.0,1,1,200.74,37.86,46.03,14.62,34.53,74.1,36.38,21.51,2,internal_medicine,<5_years,low,0,0,GSI only
V232,cma,22.04,1,1,134.83,34.79,35.34,17.41,25.84,84.81,32.79,12.54,3,internal_medicine,<5_years,low,0,1,GSI only
V232,gdt,18.56,1,1,138.76,25.9,23.79,11.05,13.51,82.95,14.88,9.2,4,internal_medicine,<5_years,low,0,1,GSI only
V233,control,24.18,1,1,171.55,39.29,40.12,17.43,33.76,72.47,47.0,24.95,1,emergency,<5_years,low,0,0,GSI only
V233,gdt,19.43,1,1,124.53,27.0,19.89,4.18,26.24,75.14,20.76,15.78,2,emergency,<5_years,low,0,1,GSI only
V233,cma,20.21,1,1,127.3,31.19,28.25,14.42,23.29,76.5,32.41,12.27,3,emergency,<5_years,low,0,1,GSI only
V233,bm25,25.57,1,1,153.93,41.06,37.55,17.4,49.13,77.52,38.39,26.36,4,emergency,<5_years,low,0,0,GSI only
V234,cma,65.48,1,3,152.08,39.63,52.34,7.67,47.58,63.75,48.58,17.83,1,critical_care,>=5_years,low,0,1,GSI only
V234,gdt,59.22,1,3,130.59,36.85,42.3,15.49,38.01,65.62,38.61,21.07,2,critical_care,>=5_years,low,0,1,GSI only
V234,control,66.03,1,3,206.26,52.8,65.73,15.6,62.62,70.22,61.26,41.37,3,critical_care,>=5_years,low,0,0,GSI only
V234,bm25,69.11,1,3,195.04,50.45,67.81,20.1,53.8,63.42,65.12,32.44,4,critical_care,>=5_years,low,0,0,GSI only
V235,cma,43.78,1,2,143.18,35.56,38.25,10.08,34.83,70.42,35.21,24.55,1,emergency,<5_years,low,0,1,GSI only
V235,control,48.95,1,2,195.0,46.94,55.26,14.54,48.27,71.37,58.12,34.08,2,emergency,<5_years,low,0,0,GSI only
V235,gdt,35.69,1,2,111.44,35.75,31.29,17.98,36.46,75.76,32.97,20.05,3,emergency,<5_years,low,0,1,GSI only
V235,bm25,49.09,1,2,173.72,46.56,61.0,11.56,52.08,71.49,52.14,31.06,4,emergency,<5_years,low,0,0,GSI only
V236,bm25,43.8,1,2,203.4,41.63,45.48,11.09,49.66,73.0,39.94,30.58,1,critical_care,>=5_years,low,0,0,GSI only
V236,control,43.74,1,2,178.44,45.23,61.27,15.96,46.73,63.13,57.62,26.66,2,critical_care,>=5_years,low,0,0,GSI only
V236,gdt,35.17,1,2,138.59,35.74,39.09,10.02,26.28,79.82,33.04,26.22,3,critical_care,>=5_years,low,0,1,GSI only
V236,cma,38.27,1,2,150.41,32.85,33.73,11.21,30.1,70.94,32.25,18.87,4,critical_care,>=5_years,low,0,1,GSI only
V237,control,101.16,1,4,196.7,55.27,76.85,18.35,68.76,50.6,66.93,50.15,1,internal_medicine,<5_years,high,0,0,GSI only
V237,gdt,82.7,1,4,130.42,44.4,50.82,15.42,47.3,71.73,54.28,26.86,2,internal_medicine,<5_years,high,0,1,GSI only
V237,cma,84.99,1,4,146.28,46.86,60.82,22.28,52.97,61.14,58.34,25.64,3,internal_medicine,<5_years,high,0,1,GSI only
V237,bm25,92.03,1,4,194.92,53.84,73.98,19.02,64.82,53.98,72.25,38.98,4,internal_medicine,<5_years,high,0,0,GSI only
V238,control,112.27,1,5,191.54,57.2,78.25,29.91,71.06,44.27,75.92,43.77,1,internal_medicine,>=5_years,high,1,0,GSI only
V238,bm25,113.53,1,5,196.97,58.17,83.13,15.68,73.33,43.06,83.29,50.54,2,internal_medicine,>=5_years,high,1,0,GSI only
V238,cma,102.95,1,5,148.25,51.39,67.52,21.2,60.88,54.7,64.25,39.8,3,internal_medicine,>=5_years,high,1,1,GSI only
V238,gdt,96.15,1,5,127.75,45.69,59.41,8.5,54.58,60.14,57.3,34.21,4,internal_medicine,>=5_years,high,1,1,GSI only
V239,bm25,93.49,1,4,177.69,54.18,71.86,25.34,65.98,47.2,71.44,43.27,1,critical_care,>=5_years,high,0,0,GSI only
V239,gdt,76.04,1,4,131.15,41.31,48.41,9.68,42.51,71.27,48.42,27.55,2,critical_care,>=5_years,high,0,1,GSI only
V239,cma,71.98,1,4,150.43,44.64,58.14,15.68,47.12,70.33,50.53,26.02,3,critical_care,>=5_years,high,0,1,GSI only
V239,control,90.45,1,4,196.48,54.19,74.37,17.91,70.63,50.37,73.24,38.6,4,critical_care,>=5_years,high,0,0,GSI only
V240,cma,37.21,1,2,132.15,38.3,40.1,11.01,39.03,74.15,47.66,17.85,1,emergency,<5_years,low,0,1,GSI only
V240,gdt,44.93,1,2,119.1,32.36,34.7,4.63,33.5,71.7,31.34,18.29,2,emergency,<5_years,low,0,1,GSI only
V240,control,51.94,1,2,187.28,41.52,46.73,13.65,46.74,60.87,54.03,27.09,3,emergency,<5_years,low,0,0,GSI only
V240,bm25,50.1,1,2,196.07,47.63,55.25,16.1,55.19,72.93,51.83,34.47,4,emergency,<5_years,low,0,0,GSI only
V241,gdt,59.94,1,3,120.59,41.11,47.35,20.98,37.7,79.89,42.07,18.66,1,internal_medicine,<5_years,low,0,1,GSI only
V241,cma,169.82,0,3,146.35,59.56,80.09,27.43,78.3,49.88,82.94,38.71,2,internal_medicine,<5_years,low,0,1,GSI only
V241,bm25,171.39,0,3,208.77,68.72,99.86,23.56,97.55,42.37,90.36,58.63,3,internal_medicine,<5_years,low,0,0,GSI only
