vignette_id,condition,time_to_info,accuracy,n_queries_issued,latency_ms,cognitive_load,tlx_mental,tlx_physical,tlx_temporal,tlx_performance,tlx_effort,tlx_frustration,period,specialty,experience_group,complexity,n_pivots,condition_code
V2231,bm25,85.82,1,4,178.55,53.06,68.31,16.54,62.74,60.79,66.78,43.2,4,critical_care,>=5_years,high,0,0
V2232,bm25,231.71,0,5,180.74,73.06,100.0,40.29,100.0,27.36,100.0,70.72,1,critical_care,<5_years,high,2,0
V2233,bm25,90.88,1,4,216.54,55.09,71.15,21.59,74.99,46.37,71.23,45.17,3,internal_medicine,<5_years,high,1,0
V2234,bm25,69.24,1,3,183.07,46.71,60.25,13.74,60.71,53.1,60.95,31.49,4,critical_care,>=5_years,low,0,0
V2235,bm25,49.54,1,2,170.33,45.81,51.73,13.25,59.34,64.06,48.77,37.73,4,critical_care,>=5_years,low,0,0
V2236,bm25,233.15,0,5,198.32,72.35,100.0,33.96,100.0,19.33,100.0,80.79,3,internal_medicine,<5_years,high,2,0
V2237,bm25,91.46,1,4,187.03,52.39,65.32,13.11,71.91,53.75,69.2,41.05,2,hospital_medicine,>=5_years,high,1,0
V2238,bm25,25.41,1,1,212.33,37.79,36.58,12.22,41.31,75.9,38.6,22.11,4,hospital_medicine,<5_years,low,0,0
V2239,bm25,20.08,1,1,180.17,37.24,38.81,2.78,35.74,71.05,45.08,29.98,2,internal_medicine,<5_years,low,0,0
V2240,bm25,115.11,1,5,192.35,59.46,90.32,19.33,76.08,45.8,77.69,47.52,2,hospital_medicine,<5_years,high,3,0
V2241,bm25,22.25,1,1,191.58,41.1,48.58,12.46,38.61,68.15,42.86,35.94,3,hospital_medicine,>=5_years,low,0,0
V2242,bm25,22.19,1,1,178.45,41.05,39.75,20.4,37.32,75.82,44.18,28.85,4,emergency,<5_years,low,0,0
V2243,bm25,116.63,1,5,186.95,57.79,86.84,22.04,74.56,41.25,75.03,46.99,3,critical_care,<5_years,high,2,0
V2244,bm25,50.36,1,2,183.65,47.83,56.96,18.87,51.31,76.55,51.64,31.68,4,hospital_medicine,<5_years,low,1,0
V2245,bm25,94.13,1,4,183.17,52.44,70.43,14.81,72.73,53.23,69.37,34.1,1,critical_care,>=5_years,high,1,0
V2246,bm25,116.81,1,5,196.56,60.16,82.81,25.17,79.87,50.34,77.33,45.42,3,critical_care,>=5_years,high,0,0
V2247,bm25,70.25,1,3,181.9,48.87,71.03,10.78,55.83,63.76,54.81,37.03,4,critical_care,<5_years,low,1,0
V2248,bm25,87.15,1,4,177.23,52.28,69.01,15.26,65.06,55.19,65.05,44.13,4,hospital_medicine,>=5_years,high,1,0
V2249,bm25,45.62,1,2,174.07,44.21,53.31,13.3,52.1,67.41,46.19,32.94,1,critical_care,<5_years,low,1,0
V2250,bm25,41.76,1,2,174.27,42.79,48.52,10.15,47.58,63.55,54.97,31.96,1,hospital_medicine,<5_years,low,0,0
V2251,bm25,21.62,1,1,237.2,39.28,40.44,16.87,44.19,70.62,47.84,15.71,3,critical_care,>=5_years,low,0,0
V2252,bm25,53.09,1,2,169.16,45.57,57.81,8.65,51.58,63.55,53.65,38.16,3,hospital_medicine,<5_years,low,0,0
V2253,bm25,42.27,1,2,186.55,39.06,48.31,18.63,40.64,60.1,40.77,25.94,2,hospital_medicine,>=5_years,low,0,0
V2254,bm25,196.18,0,4,213.73,69.1,100.0,19.7,100.0,30.11,100.0,64.77,1,hospital_medicine,<5_years,high,3,0
V2255,bm25,20.3,1,1,172.85,38.06,44.01,6.73,39.11,80.74,35.4,22.35,2,hospital_medicine,>=5_years,low,0,0
V2256,bm25,217.48,0,5,185.4,70.07,100.0,32.37,100.0,24.6,100.0,63.47,2,emergency,<5_years,high,2,0
V2257,bm25,70.38,1,3,200.3,49.93,61.77,9.12,57.6,64.02,64.21,42.85,3,internal_medicine,<5_years,low,1,0
V2258,bm25,48.98,1,2,192.73,45.34,56.9,19.83,51.27,65.42,47.75,30.88,3,emergency,<5_years,low,0,0
V2259,bm25,67.86,1,3,186.73,49.72,59.31,8.81,62.82,66.55,60.17,40.63,3,internal_medicine,<5_years,high,2,0
V2260,bm25,49.79,1,2,171.88,44.56,51.1,17.03,53.8,63.86,47.37,34.23,1,emergency,>=5_years,low,0,0
V2261,bm25,22.31,1,1,150.91,40.15,45.44,15.42,36.12,69.29,42.96,31.7,2,emergency,<5_years,low,0,0
V2262,bm25,97.4,1,4,177.43,58.44,80.07,18.51,74.29,60.48,69.95,47.3,4,hospital_medicine,>=5_years,high,1,0
V2263,bm25,46.05,1,2,169.95,43.24,55.87,12.22,52.11,60.88,50.98,27.39,2,critical_care,>=5_years,low,1,0
V2264,bm25,25.63,1,1,159.37,40.86,43.25,12.91,45.38,74.15,45.24,24.24,3,internal_medicine,>=5_years,low,0,0
V2265,bm25,43.27,1,2,193.62,42.76,50.24,14.7,53.9,67.12,44.57,26.03,3,critical_care,<5_years,low,1,0
V2266,bm25,47.44,1,2,220.69,44.38,55.45,15.19,57.01,61.4,51.98,25.23,2,hospital_medicine,<5_years,low,1,0
V2267,bm25,67.44,1,3,183.5,49.6,58.44,18.85,59.52,64.12,59.88,36.78,3,hospital_medicine,<5_years,low,0,0
V2268,bm25,23.25,1,1,193.2,40.58,45.38,14.7,38.71,74.51,45.82,24.34,1,hospital_medicine,<5_years,low,0,0
V2269,bm25,45.01,1,2,196.28,44.16,51.11,4.78,57.89,69.94,50.59,30.65,4,hospital_medicine,<5_years,low,0,0
V2270,bm25,164.24,0,3,176.84,65.12,96.16,27.31,84.33,45.89,85.92,51.12,1,emergency,<5_years,low,0,0
V2271,bm25,47.89,1,2,190.51,45.62,54.49,17.57,48.68,72.03,45.58,35.39,1,critical_care,>=5_years,low,1,0
V2272,bm25,58.62,1,3,197.26,46.82,60.79,19.11,55.28,55.21,60.98,29.57,3,internal_medicine,<5_years,low,0,0
V2273,bm25,116.41,1,5,185.65,59.33,72.35,19.27,79.65,50.2,81.73,52.79,3,critical_care,<5_years,high,2,0
V2274,bm25,49.64,1,2,190.61,45.03,54.37,9.44,55.81,66.88,57.68,26.01,4,emergency,<5_years,low,0,0
V2275,bm25,93.95,1,4,196.55,57.32,75.78,17.93,68.47,61.76,71.1,48.84,1,emergency,<5_years,high,0,0
V2276,bm25,41.9,1,2,179.75,43.05,54.71,11.25,42.22,68.99,51.43,29.72,3,critical_care,>=5_years,low,0,0
V2277,bm25,46.47,1,2,197.29,46.77,62.85,13.7,53.54,70.05,46.52,33.96,3,critical_care,>=5_years,low,0,0
V2278,bm25,70.12,1,3,189.91,51.81,69.91,23.02,54.34,60.68,60.98,41.95,3,critical_care,>=5_years,high,2,0
V2279,bm25,51.87,1,2,175.17,44.48,54.26,12.14,53.88,61.38,54.29,30.92,3,internal_medicine,>=5_years,low,0,0
V2280,bm25,92.87,1,4,202.0,54.03,74.76,14.56,73.6,54.99,64.28,42.02,4,critical_care,<5_years,high,3,0
V2281,bm25,41.75,1,2,185.98,43.74,50.85,13.0,43.88,72.64,52.48,29.61,1,internal_medicine,>=5_years,low,0,0
V2282,bm25,88.74,1,4,191.93,52.83,68.81,20.58,63.38,54.81,69.31,40.06,3,critical_care,>=5_years,high,0,0
V2283,bm25,47.53,1,2,216.79,44.12,52.91,11.68,40.84,70.1,55.79,33.39,4,internal_medicine,>=5_years,low,0,0
V2284,bm25,96.5,1,4,181.52,55.76,70.53,19.98,72.29,50.76,69.62,51.4,1,internal_medicine,<5_years,high,2,0
V2285,bm25,165.75,0,3,193.41,64.44,87.65,26.73,84.18,34.82,92.61,60.64,4,internal_medicine,>=5_years,low,1,0
V2286,bm25,47.54,1,2,190.64,46.13,55.8,13.26,51.75,73.93,47.98,34.06,2,emergency,>=5_years,low,1,0
V2287,bm25,24.97,1,1,215.66,38.94,50.02,7.47,44.77,70.88,32.59,27.89,2,hospital_medicine,>=5_years,low,0,0
V2288,bm25,21.77,1,1,197.54,39.61,43.24,15.28,38.06,69.66,44.41,27.04,4,internal_medicine,<5_years,low,0,0
V2289,bm25,23.24,1,1,199.48,40.18,44.81,8.95,39.02,83.53,42.51,22.25,4,critical_care,<5_years,low,0,0
V2290,bm25,68.9,1,3,190.71,46.94,67.53,13.81,50.03,52.76,59.85,37.63,3,critical_care,>=5_years,low,0,0
V2291,bm25,91.4,1,4,173.18,57.14,78.75,26.17,67.95,54.91,69.83,45.25,4,critical_care,>=5_years,high,0,0
V2292,bm25,51.45,1,2,205.54,45.36,54.95,18.71,46.57,62.47,54.05,35.39,3,critical_care,>=5_years,low,0,0
V2293,bm25,69.16,1,3,186.05,49.12,56.66,12.94,65.22,64.4,54.97,40.52,4,emergency,<5_years,low,0,0
V2294,bm25,67.09,1,3,180.69,45.02,54.92,13.28,60.34,48.74,57.42,35.44,2,critical_care,>=5_years,high,2,0
V2295,bm25,69.53,1,3,174.9,47.55,56.83,20.37,52.31,57.71,63.03,35.04,4,emergency,>=5_years,low,1,0
V2296,bm25,64.85,1,3,205.71,48.29,62.09,14.52,66.86,54.92,61.23,30.12,1,emergency,<5_years,low,1,0
V2297,bm25,116.74,1,5,199.02,59.59,79.4,22.62,76.91,44.78,81.9,51.91,4,critical_care,>=5_years,high,2,0
V2298,bm25,111.85,1,5,190.35,60.3,81.81,23.28,77.81,50.73,77.85,50.31,1,internal_medicine,<5_years,high,1,0
V2299,bm25,50.79,1,2,183.09,43.91,55.19,22.58,47.57,62.72,47.29,28.09,2,emergency,<5_years,low,0,0
V2300,bm25,24.47,1,1,171.86,40.73,44.39,12.79,41.55,71.13,45.8,28.73,2,emergency,<5_years,low,0,0
V2301,bm25,59.89,1,3,183.41,46.42,62.09,8.91,60.68,59.78,53.39,33.66,1,hospital_medicine,<5_years,high,2,0
V2302,bm25,118.77,1,5,182.39,58.7,80.87,26.72,74.62,43.72,75.95,50.33,2,hospital_medicine,>=5_years,high,2,0
V2303,bm25,90.69,1,4,213.69,55.47,71.3,19.62,71.17,61.49,67.9,41.34,4,emergency,>=5_years,high,2,0
V2304,bm25,91.75,1,4,182.03,55.18,78.15,20.84,65.95,52.97,66.5,46.65,3,emergency,>=5_years,high,3,0
V2305,bm25,108.1,1,5,191.47,57.2,83.37,19.04,70.71,52.39,74.35,43.32,1,internal_medicine,<5_years,high,0,0
V2306,bm25,22.62,1,1,169.36,42.24,44.1,11.5,50.76,80.03,40.25,26.77,4,critical_care,<5_years,low,0,0
V2307,bm25,44.74,1,2,206.83,45.79,50.32,16.65,54.77,66.15,58.35,28.51,4,internal_medicine,<5_years,low,1,0
V2308,bm25,23.85,1,1,178.99,38.55,38.7,5.53,39.01,78.46,45.75,23.86,3,emergency,<5_years,low,0,0
V2309,bm25,25.35,1,1,209.68,36.9,41.38,6.74,39.39,67.67,42.32,23.88,1,internal_medicine,<5_years,low,0,0
V2310,bm25,25.76,1,1,197.33,39.0,44.39,12.88,34.4,74.02,42.52,25.79,1,hospital_medicine,<5_years,low,0,0
V2311,bm25,50.98,1,2,193.37,42.7,48.82,12.08,40.99,64.99,61.52,27.81,3,hospital_medicine,>=5_years,low,0,0
V2312,bm25,21.44,1,1,199.62,41.09,46.45,11.28,41.14,74.87,41.7,31.11,1,critical_care,>=5_years,low,0,0
V2313,bm25,78.14,1,3,193.94,50.97,65.07,17.98,63.5,60.72,60.82,37.75,4,hospital_medicine,<5_years,low,0,0
V2314,bm25,94.21,1,4,175.0,52.07,62.21,18.39,69.1,59.29,63.73,39.7,2,hospital_medicine,>=5_years,high,0,0
V2315,bm25,24.55,1,1,188.25,38.15,46.6,1.02,41.14,73.53,43.96,22.64,3,emergency,>=5_years,low,0,0
V2316,bm25,50.39,1,2,218.94,45.32,53.57,18.36,49.07,64.7,49.28,36.92,2,hospital_medicine,>=5_years,low,0,0
V2317,bm25,45.12,1,2,205.62,42.89,47.93,14.9,47.55,64.09,54.78,28.1,3,critical_care,<5_years,low,0,0
V2318,bm25,45.2,1,2,179.8,44.21,47.29,12.49,49.85,69.36,54.27,32.0,1,internal_medicine,>=5_years,low,0,0
V2319,bm25,118.71,1,5,183.3,61.73,80.85,15.16,79.17,58.01,86.89,50.29,2,internal_medicine,>=5_years,high,0,0
V2320,bm25,83.37,1,4,186.61,51.03,62.96,16.1,65.41,48.64,73.06,40.0,3,hospital_medicine,>=5_years,high,3,0
V2321,bm25,72.61,1,3,173.33,49.27,68.69,19.57,60.16,58.94,54.47,33.8,4,hospital_medicine,<5_years,high,2,0
V2322,bm25,62.59,1,3,193.29,47.86,55.07,16.37,56.39,64.89,56.56,37.86,2,internal_medicine,<5_years,low,0,0
V2323,bm25,71.95,1,3,192.36,47.97,67.79,11.46,62.48,54.38,57.78,33.94,2,internal_medicine,>=5_years,high,2,0
V2324,bm25,93.83,1,4,193.12,56.92,72.67,23.88,71.33,55.83,74.25,43.59,4,internal_medicine,>=5_years,high,0,0
V2325,bm25,100.23,1,4,196.03,54.72,74.71,24.68,58.13,50.12,77.3,43.36,4,critical_care,>=5_years,high,0,0
V2326,bm25,67.18,1,3,172.52,48.57,64.3,17.23,55.36,61.37,56.92,36.23,4,emergency,<5_years,low,0,0
V2327,bm25,23.48,1,1,214.03,38.17,46.37,6.69,42.66,72.24,37.22,23.85,1,internal_medicine,<5_years,low,0,0
V2328,bm25,24.45,1,1,182.02,35.4,46.02,8.44,43.83,59.21,28.97,25.95,1,hospital_medicine,<5_years,low,0,0
V2329,bm25,20.67,1,1,181.86,39.28,41.46,7.5,39.57,72.06,45.56,29.51,3,hospital_medicine,>=5_years,low,0,0
V2330,bm25,121.17,1,5,205.47,61.65,82.42,21.48,84.06,47.53,78.81,55.58,1,critical_care,>=5_years,high,0,0
V2331,bm25,123.36,1,5,194.01,60.54,85.19,20.84,79.55,48.75,84.1,44.81,1,internal_medicine,>=5_years,high,2,0
V2332,bm25,69.43,1,3,188.99,49.64,57.57,22.01,57.65,61.42,57.57,41.59,2,internal_medicine,>=5_years,low,0,0
V2333,bm25,46.63,1,2,192.65,45.57,59.12,16.93,57.29,58.49,53.31,28.26,2,internal_medicine,<5_years,low,1,0
V2334,bm25,300.0,0,4,195.9,72.37,100.0,40.32,100.0,10.63,100.0,83.27,2,critical_care,>=5_years,high,2,0
V2335,bm25,127.38,1,5,192.41,60.58,80.95,25.77,82.31,45.06,85.04,44.38,4,hospital_medicine,>=5_years,high,1,0
V2336,bm25,118.83,1,5,198.94,61.83,84.94,22.85,88.46,47.74,83.61,43.42,4,internal_medicine,>=5_years,high,0,0
V2337,bm25,76.43,1,3,185.28,49.94,71.34,9.07,58.31,60.6,61.86,38.46,4,internal_medicine,>=5_years,high,2,0
V2338,bm25,23.87,1,1,192.7,40.1,43.63,13.42,37.45,77.86,43.36,24.89,1,critical_care,<5_years,low,0,0
V2339,bm25,65.76,1,3,198.22,50.58,57.71,15.74,55.53,67.3,64.96,42.27,1,emergency,>=5_years,low,0,0
V2340,bm25,23.53,1,1,167.03,40.99,48.37,9.75,40.76,70.88,49.93,26.28,2,critical_care,>=5_years,low,0,0
V2341,bm25,20.98,1,1,201.39,38.32,40.55,11.65,50.58,68.11,39.39,19.62,1,internal_medicine,<5_years,low,0,0
V2342,bm25,87.23,1,4,170.87,54.56,72.15,12.11,66.53,54.11,73.26,49.21,3,emergency,<5_years,high,1,0
V2343,bm25,114.64,1,5,185.67,59.08,89.95,19.88,76.9,44.13,73.45,50.15,2,critical_care,<5_years,high,0,0
V2344,bm25,116.44,1,5,203.27,59.13,81.64,17.71,77.03,59.25,77.02,42.13,4,internal_medicine,<5_years,high,0,0
V2345,bm25,22.13,1,1,210.65,38.57,38.19,10.52,37.05,83.58,37.04,25.03,4,hospital_medicine,<5_years,low,0,0
V2346,bm25,74.97,1,3,198.95,45.82,53.71,10.2,54.22,64.7,57.38,34.72,4,hospital_medicine,>=5_years,low,0,0
V2347,bm25,108.46,1,5,196.38,57.31,73.12,22.85,75.52,46.72,77.31,48.35,3,critical_care,<5_years,high,1,0
V2348,bm25,25.68,1,1,196.55,41.14,39.56,16.78,44.41,68.76,51.69,25.63,2,emergency,<5_years,low,0,0
V2349,bm25,110.53,1,5,195.56,57.73,77.98,19.91,76.77,53.65,72.65,45.45,3,critical_care,>=5_years,high,0,0
V2350,bm25,63.55,1,3,185.29,46.61,58.55,10.91,57.92,65.11,55.78,31.38,3,critical_care,>=5_years,low,1,0
V2351,bm25,74.87,1,3,202.61,51.49,67.36,20.31,61.85,60.49,61.39,37.53,1,critical_care,>=5_years,high,2,0
V2352,bm25,116.46,1,5,201.06,60.45,86.03,26.58,78.7,49.33,81.34,40.69,4,hospital_medicine,<5_years,high,3,0
V2353,bm25,23.74,1,1,202.75,39.1,45.81,6.28,41.1,73.43,40.33,27.65,4,internal_medicine,<5_years,low,0,0
V2354,bm25,205.59,0,4,183.81,72.14,100.0,28.73,100.0,31.04,100.0,73.07,1,critical_care,<5_years,high,1,0
V2355,bm25,23.82,1,1,177.09,40.85,42.32,16.33,42.12,77.23,39.08,28.0,4,critical_care,>=5_years,low,0,0
V2356,bm25,29.4,1,1,160.07,41.47,41.65,14.65,52.88,66.54,44.2,28.93,1,critical_care,>=5_years,low,0,0
V2357,bm25,22.15,1,1,194.36,40.09,38.8,15.07,51.94,71.07,43.21,20.44,2,hospital_medicine,<5_years,low,0,0
V2358,bm25,72.36,1,3,167.61,51.39,65.91,18.2,67.17,63.84,60.07,33.12,2,hospital_medicine,<5_years,low,0,0
V2359,bm25,66.21,1,3,197.18,44.67,52.76,11.45,51.78,57.93,54.76,39.36,2,hospital_medicine,>=5_years,low,0,0
V2360,bm25,73.03,1,3,187.08,49.66,64.76,11.3,60.36,59.21,62.45,39.9,4,internal_medicine,<5_years,low,0,0
V2361,bm25,49.87,1,2,199.86,47.97,58.04,24.27,53.38,63.27,54.85,34.01,4,emergency,>=5_years,low,0,0
V2362,bm25,94.52,1,4,211.58,55.06,77.9,28.77,71.74,47.56,66.14,38.22,4,emergency,>=5_years,high,3,0
V2363,bm25,111.26,1,5,208.47,58.38,84.12,18.57,76.11,49.24,77.63,44.6,4,hospital_medicine,<5_years,high,0,0
V2364,bm25,122.7,1,5,205.54,61.26,80.29,31.82,80.35,41.13,79.27,54.71,4,hospital_medicine,>=5_years,high,1,0
V2365,bm25,114.14,1,5,202.43,58.14,76.94,23.57,73.76,43.58,78.3,52.69,1,critical_care,<5_years,high,2,0
V2366,bm25,47.28,1,2,182.1,41.9,48.47,19.36,53.8,57.76,40.1,31.9,2,internal_medicine,>=5_years,low,1,0
V2367,bm25,129.42,1,5,183.06,62.47,88.59,21.39,79.84,48.64,83.98,52.36,2,emergency,>=5_years,high,0,0
V2368,bm25,89.24,1,4,179.32,54.41,71.21,17.8,75.11,53.58,71.31,37.42,1,internal_medicine,<5_years,high,0,0
V2369,bm25,63.1,1,3,199.63,49.42,62.54,13.35,57.24,64.11,62.27,37.02,3,hospital_medicine,<5_years,low,0,0
V2370,bm25,70.97,1,3,206.74,49.32,59.46,23.15,60.02,55.93,59.33,38.04,2,emergency,>=5_years,low,1,0
V2371,bm25,111.8,1,5,182.7,57.82,82.64,19.55,77.92,44.48,79.48,42.87,3,internal_medicine,<5_years,high,3,0
V2372,bm25,94.77,1,4,175.43,58.84,75.87,24.75,75.76,62.72,71.71,42.2,4,hospital_medicine,<5_years,high,2,0
V2373,bm25,161.33,0,2,186.84,64.19,88.52,19.11,87.57,51.11,87.88,50.96,2,hospital_medicine,>=5_years,low,1,0
V2374,bm25,110.99,1,5,207.15,57.43,81.54,14.0,74.23,52.09,69.97,52.73,3,critical_care,<5_years,high,2,0
V2375,bm25,97.73,1,4,186.21,57.05,74.42,14.31,72.8,56.48,77.23,47.07,2,internal_medicine,<5_years,high,0,0
V2376,bm25,46.95,1,2,193.41,44.95,51.57,17.28,55.64,63.74,48.1,33.37,3,critical_care,<5_years,low,1,0
V2377,bm25,111.09,1,5,186.27,60.81,83.32,21.44,83.42,44.6,82.25,49.81,4,emergency,>=5_years,high,3,0
V2378,bm25,88.57,1,4,191.18,55.36,67.92,27.15,66.13,52.96,79.94,38.08,1,internal_medicine,>=5_years,high,2,0
V2379,bm25,22.34,1,1,205.14,40.98,42.63,19.55,42.76,76.38,38.81,25.77,2,emergency,<5_years,low,0,0
V2380,bm25,118.44,1,5,190.81,60.18,91.02,24.91,70.65,44.2,81.74,48.57,1,emergency,>=5_years,high,1,0
V2381,bm25,49.74,1,2,195.84,45.43,58.82,14.27,53.38,67.76,45.85,32.51,4,emergency,<5_years,low,0,0
V2382,bm25,118.82,1,5,185.24,61.97,80.2,21.61,84.99,53.79,78.59,52.66,4,critical_care,<5_years,high,2,0
V2383,bm25,44.11,1,2,191.07,46.43,52.39,12.32,56.17,66.51,55.87,35.33,1,internal_medicine,>=5_years,low,0,0
V2384,bm25,22.51,1,1,156.66,37.22,40.59,9.69,37.07,73.69,36.38,25.91,1,internal_medicine,<5_years,low,0,0
V2385,bm25,228.57,0,5,195.42,70.81,100.0,33.14,100.0,21.37,100.0,70.37,1,critical_care,>=5_years,high,1,0
V2386,bm25,109.97,1,5,197.19,57.09,85.55,18.36,75.88,46.69,78.35,37.72,4,internal_medicine,<5_years,high,4,0
V2387,bm25,91.92,1,4,195.56,54.62,74.0,16.28,69.25,58.53,67.03,42.64,1,internal_medicine,<5_years,high,0,0
V2388,bm25,108.97,1,5,188.72,57.16,79.89,20.88,74.51,41.79,79.75,46.14,3,critical_care,<5_years,high,4,0
V2389,bm25,74.39,1,3,181.86,47.54,63.69,15.95,59.62,58.32,52.25,35.44,4,internal_medicine,>=5_years,high,2,0
V2390,bm25,22.77,1,1,226.18,36.89,41.06,8.76,40.22,70.32,39.12,21.88,1,emergency,<5_years,low,0,0
V2391,bm25,109.49,1,5,171.41,56.78,83.42,16.56,75.4,43.42,76.09,45.78,3,emergency,>=5_years,high,0,0
V2392,bm25,65.41,1,3,190.25,48.49,57.92,15.83,63.72,63.47,56.94,33.08,3,critical_care,>=5_years,low,0,0
V2393,bm25,49.36,1,2,166.78,44.84,56.23,16.44,55.06,66.59,48.01,26.68,4,critical_care,<5_years,low,0,0
V2394,bm25,297.25,0,4,196.68,72.02,100.0,39.77,100.0,8.83,100.0,83.52,2,hospital_medicine,<5_years,high,2,0
V2395,bm25,118.6,1,5,189.39,59.68,78.91,20.73,80.43,44.65,83.39,49.99,1,hospital_medicine,>=5_years,high,1,0
V2396,bm25,44.65,1,2,188.42,45.17,58.07,15.62,43.22,72.07,51.66,30.39,3,emergency,<5_years,low,0,0
V2397,bm25,94.92,1,4,190.3,53.85,75.79,15.66,66.01,51.71,69.43,44.49,4,hospital_medicine,<5_years,high,0,0
V2398,bm25,21.51,1,1,177.92,40.77,44.65,12.07,41.73,75.14,43.26,27.78,3,internal_medicine,<5_years,low,0,0
V2399,bm25,114.72,1,5,180.58,58.95,81.22,20.19,77.92,47.08,75.25,52.01,2,emergency,<5_years,high,2,0
V2400,bm25,69.57,1,3,196.35,50.09,62.26,23.37,58.66,57.44,55.85,42.96,1,emergency,<5_years,low,1,0
V2401,bm25,43.66,1,2,191.67,42.7,49.4,12.36,50.65,62.73,50.19,30.84,4,hospital_medicine,<5_years,low,0,0
V2402,bm25,93.95,1,4,182.65,53.53,61.12,17.92,69.92,58.63,68.33,45.25,3,critical_care,>=5_years,high,2,0
V2403,bm25,20.74,1,1,187.88,38.19,37.56,16.73,41.72,68.53,40.26,24.35,4,internal_medicine,<5_years,low,0,0
V2404,bm25,70.22,1,3,197.92,49.68,70.09,14.31,57.4,57.65,61.78,36.86,1,internal_medicine,>=5_years,low,0,0
V2405,bm25,300.0,0,5,179.52,69.38,100.0,35.54,100.0,2.39,100.0,78.33,4,emergency,<5_years,high,3,0
V2406,bm25,53.78,1,2,172.79,42.2,54.91,10.9,45.97,65.88,50.4,25.13,1,hospital_medicine,<5_years,low,0,0
V2407,bm25,114.64,1,5,187.7,58.58,74.83,16.19,81.21,52.26,80.03,46.98,4,critical_care,>=5_years,high,0,0
V2408,bm25,72.81,1,3,175.62,52.3,65.92,17.21,66.39,59.27,65.0,39.99,3,internal_medicine,<5_years,high,2,0
V2409,bm25,24.87,1,1,181.64,39.15,48.87,11.27,39.77,68.82,42.84,23.32,4,hospital_medicine,>=5_years,low,0,0
V2410,bm25,90.58,1,4,191.71,52.84,70.58,18.69,68.01,54.15,66.81,38.81,1,hospital_medicine,>=5_years,high,0,0
V2411,bm25,69.92,1,3,178.24,44.07,62.65,14.9,55.6,51.72,49.12,30.43,1,hospital_medicine,>=5_years,low,0,0
V2412,bm25,94.37,1,4,176.54,55.74,67.58,22.32,70.18,56.31,73.52,44.53,2,hospital_medicine,<5_years,high,0,0
V2413,bm25,22.82,1,1,168.94,39.56,44.8,11.9,38.89,71.92,47.39,22.45,3,emergency,<5_years,low,0,0
V2414,bm25,159.12,0,3,178.69,65.31,89.59,26.0,93.41,41.86,87.83,53.18,3,emergency,>=5_years,low,1,0
V2415,bm25,90.76,1,4,184.45,55.71,65.38,22.58,68.61,60.21,72.74,44.73,3,internal_medicine,<5_years,high,2,0
V2416,bm25,89.06,1,4,184.69,53.83,69.05,19.29,62.14,56.33,72.05,44.12,3,critical_care,<5_years,high,1,0
V2417,bm25,300.0,0,4,167.38,72.48,100.0,35.21,100.0,16.12,100.0,83.58,1,critical_care,<5_years,high,1,0
V2418,bm25,45.29,1,2,187.48,43.22,51.12,19.72,40.81,72.99,44.17,30.48,4,critical_care,<5_years,low,1,0
V2419,bm25,116.51,1,5,184.11,59.31,76.6,25.16,81.94,48.28,79.48,44.41,2,internal_medicine,<5_years,high,1,0
V2420,bm25,68.15,1,3,181.15,49.23,57.07,12.42,64.46,59.13,67.25,35.07,2,internal_medicine,>=5_years,low,1,0
V2421,bm25,24.19,1,1,217.5,38.33,42.74,13.3,42.79,72.54,38.72,19.87,2,hospital_medicine,>=5_years,low,0,0
V2422,bm25,71.64,1,3,188.52,49.99,58.93,15.19,66.76,56.66,60.56,41.87,4,hospital_medicine,<5_years,low,0,0
V2423,bm25,120.66,1,5,191.34,61.02,82.03,23.91,78.5,45.52,84.42,51.72,1,emergency,>=5_years,high,3,0
V2424,bm25,74.48,1,3,190.21,49.12,51.48,19.52,65.28,61.36,59.27,37.81,2,emergency,<5_years,low,1,0
V2425,bm25,113.5,1,5,177.47,59.44,77.69,23.05,73.44,52.89,80.72,48.88,4,emergency,<5_years,high,3,0
V2426,bm25,111.87,1,5,189.88,56.3,83.66,14.94,78.41,46.39,72.32,42.08,4,emergency,<5_years,high,3,0
V2427,bm25,42.1,1,2,166.13,45.0,52.72,17.05,48.37,70.06,53.49,28.33,1,emergency,<5_years,low,0,0
V2428,bm25,91.9,1,4,190.78,54.96,74.81,25.24,70.51,53.66,63.99,41.55,3,critical_care,>=5_years,high,0,0
V2429,bm25,124.15,1,5,202.94,61.0,88.04,24.54,76.0,47.22,78.7,51.53,1,internal_medicine,<5_years,high,0,0
V2430,bm25,68.23,1,3,179.9,48.65,60.85,14.18,61.35,58.03,61.65,35.83,3,emergency,<5_years,low,0,0
V2431,bm25,67.63,1,3,176.07,50.07,63.05,15.19,54.47,67.84,58.55,41.33,2,internal_medicine,<5_years,low,1,0
V2432,bm25,74.65,1,3,199.21,49.13,61.54,19.68,66.62,58.52,51.82,36.61,4,hospital_medicine,>=5_years,low,1,0
V2433,bm25,222.0,0,5,185.07,69.59,100.0,27.33,100.0,21.09,100.0,69.12,1,emergency,<5_years,high,3,0
V2434,bm25,112.25,1,5,198.63,59.64,78.08,19.51,77.18,49.3,86.99,46.75,2,internal_medicine,>=5_years,high,3,0
V2435,bm25,112.98,1,5,200.53,59.76,85.77,24.51,77.6,48.71,78.46,43.52,3,hospital_medicine,<5_years,high,2,0
