vignette_id,condition,time_to_info,accuracy,n_queries_issued,latency_ms,cognitive_load,tlx_mental,tlx_physical,tlx_temporal,tlx_performance,tlx_effort,tlx_frustration,period,specialty,experience_group,complexity,n_pivots,condition_code
V125,bm25,69.75,1,3,195.92,50.08,67.49,18.04,64.46,56.08,66.27,28.13,4,hospital_medicine,<5_years,low,0,0
V126,bm25,66.33,1,3,190.35,50.7,64.17,21.03,57.58,62.29,63.0,36.12,4,internal_medicine,>=5_years,low,1,0
V127,bm25,22.86,1,1,177.26,36.55,36.77,13.53,39.71,68.43,40.32,20.54,4,emergency,>=5_years,low,0,0
V128,bm25,71.24,1,3,188.23,51.96,69.58,22.44,65.72,61.14,55.5,37.38,4,emergency,<5_years,low,0,0
V129,bm25,43.2,1,2,191.82,45.71,56.65,13.11,51.44,68.64,48.63,35.79,1,emergency,<5_years,low,0,0
V130,bm25,19.64,1,1,222.51,38.22,41.96,9.54,43.07,73.07,34.17,27.52,1,emergency,>=5_years,low,0,0
V131,bm25,22.96,1,1,194.87,34.38,36.75,4.3,38.44,68.19,36.39,22.18,4,internal_medicine,<5_years,low,0,0
V132,bm25,107.5,1,5,193.88,57.08,76.86,19.72,82.58,54.49,63.77,45.04,3,emergency,<5_years,high,0,0
V133,bm25,100.77,1,4,186.66,58.98,77.29,24.17,71.5,55.8,73.68,51.45,1,critical_care,<5_years,high,2,0
V134,bm25,22.37,1,1,201.31,39.22,45.89,4.97,35.91,79.63,39.59,29.31,4,critical_care,>=5_years,low,0,0
V135,bm25,119.45,1,5,191.05,59.56,82.54,18.25,78.49,51.11,78.49,48.47,2,emergency,<5_years,high,0,0
V136,bm25,67.9,1,3,180.76,50.57,61.08,19.04,56.66,61.02,66.63,38.99,1,internal_medicine,<5_years,low,0,0
V137,bm25,51.57,1,2,193.77,41.48,45.84,16.24,43.71,60.99,51.94,30.16,4,emergency,<5_years,low,0,0
V138,bm25,24.45,1,1,178.21,39.74,48.63,8.7,36.0,77.89,40.64,26.57,1,emergency,<5_years,low,0,0
V139,bm25,116.61,1,5,196.25,61.68,85.96,22.59,74.19,55.85,83.41,48.07,3,emergency,<5_years,high,0,0
V140,bm25,23.75,1,1,204.7,39.35,39.1,12.29,42.62,70.66,45.49,25.96,3,critical_care,>=5_years,low,0,0
V141,bm25,88.3,1,4,207.33,50.14,68.53,15.01,68.85,43.82,66.11,38.48,4,internal_medicine,<5_years,high,0,0
V142,bm25,21.78,1,1,222.5,40.69,37.87,18.41,46.82,70.62,43.54,26.87,2,hospital_medicine,>=5_years,low,0,0
V143,bm25,29.43,1,1,195.79,40.95,50.51,16.0,41.28,72.61,39.65,25.67,2,internal_medicine,>=5_years,low,0,0
V144,bm25,160.22,0,2,200.53,66.54,89.04,30.34,85.9,50.15,88.96,54.88,3,hospital_medicine,<5_years,low,0,0
V145,bm25,25.9,1,1,181.51,38.59,45.36,7.25,45.63,69.3,41.61,22.38,4,emergency,<5_years,low,0,0
V146,bm25,21.75,1,1,183.11,38.44,44.08,11.74,35.84,73.69,39.95,25.38,3,hospital_medicine,>=5_years,low,0,0
V147,bm25,100.59,1,4,198.02,58.02,74.87,25.97,63.89,58.49,74.63,50.27,2,internal_medicine,<5_years,high,0,0
V148,bm25,23.8,1,1,193.28,38.96,46.44,11.54,40.84,70.29,37.22,27.45,2,internal_medicine,<5_years,low,0,0
V149,bm25,25.01,1,1,212.44,38.68,44.02,7.43,45.08,69.69,41.44,24.41,4,critical_care,<5_years,low,0,0
V150,bm25,75.9,1,3,171.74,51.19,67.46,14.07,63.64,61.2,63.25,37.51,4,hospital_medicine,<5_years,low,1,0
V151,bm25,117.85,1,5,198.25,57.25,78.39,19.98,76.9,55.73,72.01,40.5,2,emergency,<5_years,high,1,0
V152,bm25,48.13,1,2,181.84,45.55,53.34,10.03,57.24,66.09,56.38,30.21,1,internal_medicine,<5_years,low,0,0
V153,bm25,121.92,1,5,192.55,58.37,83.19,20.19,73.8,50.92,81.25,40.84,2,hospital_medicine,>=5_years,high,0,0
V154,bm25,115.68,1,5,187.67,60.23,81.4,25.07,77.45,49.85,80.24,47.38,1,critical_care,<5_years,high,0,0
V155,bm25,73.61,1,3,196.83,51.87,60.78,18.94,65.03,65.05,63.82,37.59,4,internal_medicine,>=5_years,high,2,0
V156,bm25,50.38,1,2,196.31,44.79,57.67,13.19,54.96,67.0,48.87,27.07,4,critical_care,<5_years,low,0,0
V157,bm25,96.01,1,4,189.25,54.59,73.86,22.41,68.64,55.9,67.92,38.81,4,hospital_medicine,>=5_years,high,0,0
V158,bm25,47.34,1,2,188.18,41.87,55.4,6.0,51.63,63.38,48.12,26.71,3,critical_care,>=5_years,low,0,0
V159,bm25,117.71,1,5,195.23,59.87,85.25,16.87,82.4,46.05,75.54,53.14,4,critical_care,>=5_years,high,0,0
V160,bm25,72.43,1,3,181.55,50.08,66.16,18.48,54.02,65.59,57.3,38.92,3,hospital_medicine,<5_years,low,0,0
V161,bm25,116.82,1,5,179.35,59.96,87.83,20.82,75.8,48.9,83.54,42.88,2,internal_medicine,<5_years,high,2,0
V162,bm25,113.13,1,5,199.62,57.4,78.6,21.27,82.61,45.67,78.84,37.42,3,emergency,>=5_years,high,0,0
V163,bm25,72.63,1,3,182.03,51.43,66.9,10.35,63.07,62.11,64.01,42.13,3,emergency,>=5_years,high,2,0
V164,bm25,110.89,1,5,201.9,57.92,74.57,15.1,74.65,49.92,81.49,51.78,4,critical_care,<5_years,high,2,0
V165,bm25,22.18,1,1,178.97,39.51,41.43,16.65,35.71,75.64,45.03,22.59,3,emergency,<5_years,low,0,0
V166,bm25,97.03,1,4,167.84,53.82,71.75,14.35,66.55,50.49,74.95,44.86,2,internal_medicine,<5_years,high,2,0
V167,bm25,71.57,1,3,210.87,50.89,61.97,18.75,65.84,61.65,64.59,32.54,2,critical_care,<5_years,low,0,0
V168,bm25,41.98,1,2,170.21,43.71,56.35,16.98,48.61,62.23,51.29,26.79,4,emergency,>=5_years,low,0,0
V169,bm25,21.2,1,1,180.99,38.32,40.06,6.29,53.1,71.78,37.83,20.86,2,critical_care,>=5_years,low,0,0
V170,bm25,20.17,1,1,182.15,38.7,39.39,15.81,40.34,75.0,42.92,18.76,1,critical_care,<5_years,low,0,0
V171,bm25,47.47,1,2,182.05,41.98,48.78,2.49,52.02,64.52,53.84,30.24,3,internal_medicine,<5_years,low,0,0
V172,bm25,116.16,1,5,190.86,62.22,86.33,17.04,84.29,57.72,80.32,47.61,2,critical_care,>=5_years,high,4,0
V173,bm25,113.93,1,5,193.67,60.14,81.19,18.17,88.7,44.68,79.92,48.18,1,internal_medicine,<5_years,high,3,0
V174,bm25,109.94,1,5,181.38,57.31,78.35,22.84,74.25,43.26,79.41,45.74,1,emergency,<5_years,high,0,0
V175,bm25,50.66,1,2,186.5,46.69,56.58,17.3,58.0,63.1,60.07,25.12,1,emergency,>=5_years,low,0,0
V176,bm25,91.9,1,4,186.29,54.76,76.33,15.33,72.09,54.07,66.51,44.25,4,internal_medicine,>=5_years,high,3,0
V177,bm25,111.6,1,5,184.5,57.82,83.04,17.62,74.92,50.24,78.6,42.5,2,critical_care,>=5_years,high,1,0
V178,bm25,96.93,1,4,180.33,51.52,65.99,11.99,65.82,57.97,59.66,47.71,2,hospital_medicine,>=5_years,high,0,0
V179,bm25,49.13,1,2,206.59,41.48,50.47,17.93,48.42,58.49,48.53,25.05,2,internal_medicine,>=5_years,low,0,0
V180,bm25,24.0,1,1,186.95,36.74,45.77,3.34,40.5,68.24,43.58,18.99,3,critical_care,<5_years,low,0,0
V181,bm25,125.54,0,1,200.35,56.62,71.09,25.86,72.76,46.1,79.05,44.9,4,emergency,<5_years,low,0,0
V182,bm25,300.0,0,4,177.63,70.83,100.0,34.28,100.0,5.0,100.0,85.68,1,critical_care,<5_years,high,0,0
V183,bm25,73.16,1,3,189.13,48.71,61.72,16.88,62.02,57.36,54.48,39.8,3,critical_care,<5_years,low,0,0
V184,bm25,90.11,1,4,191.73,55.37,66.41,27.96,77.5,50.06,73.11,37.15,3,hospital_medicine,>=5_years,high,2,0
V185,bm25,127.48,1,5,188.45,60.13,85.77,19.22,74.83,44.49,82.55,53.91,3,emergency,<5_years,high,2,0
V186,bm25,122.26,1,5,199.14,57.4,78.47,17.49,76.46,41.03,85.27,45.68,4,critical_care,>=5_years,high,4,0
V187,bm25,46.7,1,2,199.94,43.98,51.31,15.75,48.46,66.31,53.64,28.42,3,critical_care,>=5_years,low,0,0
V188,bm25,19.7,1,1,183.6,36.54,35.62,10.02,41.33,73.07,39.32,19.88,2,internal_medicine,>=5_years,low,0,0
V189,bm25,43.99,1,2,184.73,44.55,55.2,18.9,48.97,63.42,50.3,30.51,4,internal_medicine,<5_years,low,0,0
V190,bm25,69.69,1,3,213.65,50.06,68.73,15.97,59.08,62.3,54.52,39.77,3,critical_care,>=5_years,low,0,0
V191,bm25,69.21,1,3,203.5,50.42,69.67,22.81,58.92,57.02,58.29,35.83,4,critical_care,<5_years,low,0,0
V192,bm25,160.33,0,2,179.43,63.17,92.02,20.53,88.23,42.62,82.57,53.05,3,critical_care,<5_years,low,0,0
V193,bm25,91.95,1,4,193.09,56.47,75.86,28.96,66.44,54.93,72.54,40.06,3,critical_care,<5_years,high,0,0
V194,bm25,21.67,1,1,173.99,40.71,51.24,10.16,45.31,69.38,36.91,31.26,1,hospital_medicine,>=5_years,low,0,0
V195,bm25,118.58,1,5,189.31,59.59,85.39,15.13,77.44,49.45,84.47,45.65,1,critical_care,>=5_years,high,0,0
V196,bm25,28.74,1,1,220.72,39.84,49.77,15.53,33.08,72.45,43.5,24.75,4,emergency,<5_years,low,0,0
V197,bm25,23.06,1,1,173.06,39.99,42.12,11.57,41.39,72.11,44.85,27.88,2,hospital_medicine,<5_years,low,0,0
V198,bm25,22.03,1,1,197.28,39.08,44.33,11.36,41.35,77.61,40.54,19.3,4,hospital_medicine,>=5_years,low,0,0
V199,bm25,64.91,1,3,193.77,44.58,57.37,13.21,52.45,52.09,58.39,33.94,2,internal_medicine,<5_years,low,0,0
V200,bm25,24.91,1,1,171.0,37.82,40.95,10.3,42.4,73.09,34.71,25.49,4,critical_care,<5_years,low,0,0
V201,bm25,75.3,1,3,202.52,50.6,65.47,18.62,61.91,62.27,63.82,31.49,3,internal_medicine,<5_years,low,0,0
V202,bm25,68.18,1,3,179.14,48.18,59.62,18.21,65.99,56.54,59.39,29.33,3,hospital_medicine,<5_years,low,0,0
V203,bm25,68.11,1,3,200.13,48.92,63.57,20.28,54.47,62.05,57.3,35.85,2,emergency,>=5_years,low,0,0
V204,bm25,70.44,1,3,193.05,53.11,66.1,27.11,66.76,58.57,60.61,39.53,2,hospital_medicine,>=5_years,low,0,0
V205,bm25,47.41,1,2,173.59,44.75,53.29,13.25,51.52,67.41,53.57,29.44,1,internal_medicine,<5_years,low,0,0
V206,bm25,45.34,1,2,201.97,42.92,46.58,12.65,55.0,66.93,44.32,32.03,4,hospital_medicine,>=5_years,low,0,0
V207,bm25,20.62,1,1,179.4,36.33,46.28,6.89,41.97,68.17,39.75,14.94,2,emergency,<5_years,low,0,0
V208,bm25,122.35,1,5,181.37,62.14,92.2,19.03,78.56,41.72,89.64,51.72,1,critical_care,>=5_years,high,0,0
V209,bm25,28.27,1,1,204.05,38.25,43.62,8.52,35.76,71.12,46.53,23.98,1,hospital_medicine,>=5_years,low,0,0
V210,bm25,125.54,1,5,179.47,59.31,81.39,22.19,76.84,43.43,78.84,53.19,2,hospital_medicine,<5_years,high,2,0
V211,bm25,25.34,1,1,196.58,37.84,44.94,15.75,37.99,66.06,40.7,21.58,4,emergency,<5_years,low,0,0
V212,bm25,21.31,1,1,190.1,37.77,45.53,8.4,39.54,77.58,36.08,19.51,1,emergency,>=5_years,low,0,0
V213,bm25,93.9,1,4,167.7,53.41,70.26,13.87,65.16,55.83,70.55,44.77,3,critical_care,>=5_years,high,0,0
V214,bm25,101.81,1,4,186.29,54.44,82.23,17.85,64.07,47.94,67.46,47.12,1,internal_medicine,>=5_years,high,0,0
V215,bm25,24.34,1,1,184.16,40.59,44.53,10.2,36.52,74.93,52.01,25.36,3,internal_medicine,>=5_years,low,0,0
V216,bm25,92.18,1,4,181.85,50.93,75.31,18.99,57.43,45.27,71.45,37.16,3,hospital_medicine,>=5_years,high,0,0
V217,bm25,95.24,1,4,206.43,55.86,69.44,25.85,66.58,55.83,70.19,47.3,1,critical_care,>=5_years,high,0,0
V218,bm25,46.13,1,2,185.04,45.14,60.17,15.79,47.0,67.08,48.8,32.0,3,internal_medicine,<5_years,low,0,0
V219,bm25,106.87,1,5,183.3,57.59,84.49,22.17,74.8,47.84,73.6,42.62,1,critical_care,>=5_years,high,3,0
V220,bm25,93.24,1,4,172.11,55.15,76.26,21.46,68.82,54.85,66.57,42.93,3,internal_medicine,<5_years,high,0,0
V221,bm25,42.0,1,2,175.74,45.86,53.66,23.3,42.95,72.42,51.44,31.38,4,hospital_medicine,>=5_years,low,0,0
V222,bm25,119.06,1,5,186.88,59.65,81.22,26.48,73.36,54.63,78.77,43.46,2,emergency,<5_years,high,1,0
V223,bm25,92.19,1,4,191.46,52.63,68.65,18.78,68.84,50.21,67.8,41.48,2,emergency,<5_years,high,2,0
V224,bm25,71.24,1,3,189.13,50.74,70.06,20.91,56.13,53.42,66.53,37.37,4,internal_medicine,>=5_years,low,0,0
V225,bm25,114.21,1,5,187.12,60.69,86.98,28.47,74.96,49.8,81.69,42.22,3,hospital_medicine,>=5_years,high,2,0
V226,bm25,114.94,1,5,186.56,57.26,81.52,12.44,77.33,45.74,80.54,45.97,4,emergency,<5_years,high,0,0
V227,bm25,20.88,1,1,191.46,40.74,43.82,12.66,44.4,75.78,46.3,21.49,3,emergency,>=5_years,low,0,0
V228,bm25,109.47,1,5,189.17,59.76,87.54,17.54,78.98,48.81,80.23,45.43,3,emergency,<5_years,high,0,0
V229,bm25,222.61,0,4,192.96,70.79,100.0,29.97,100.0,28.69,100.0,66.09,3,hospital_medicine,<5_years,high,2,0
V230,bm25,45.08,1,2,185.46,44.75,52.84,7.36,47.98,68.86,58.44,33.01,3,hospital_medicine,>=5_years,low,0,0
V231,bm25,40.84,1,2,176.99,42.33,51.03,13.51,47.03,64.28,50.59,27.53,1,hospital_medicine,>=5_years,low,0,0
V232,bm25,24.17,1,1,200.83,38.44,44.54,14.74,38.25,75.09,36.65,21.37,2,internal_medicine,<5_years,low,0,0
V233,bm25,22.62,1,1,187.39,38.32,40.63,10.27,41.04,66.25,45.1,26.64,1,emergency,<5_years,low,0,0
V234,bm25,66.24,1,3,170.62,47.64,59.07,13.7,56.14,58.06,59.3,39.57,2,critical_care,>=5_years,low,0,0
V235,bm25,46.23,1,2,168.98,46.85,58.85,9.06,57.17,68.49,48.69,38.86,4,emergency,<5_years,low,0,0
V236,bm25,45.84,1,2,201.91,43.19,48.81,7.74,48.72,64.82,55.23,33.79,4,critical_care,>=5_years,low,0,0
V237,bm25,92.68,1,4,204.44,56.01,68.11,24.73,66.62,55.2,78.39,43.01,4,internal_medicine,<5_years,high,0,0
V238,bm25,119.09,1,5,186.29,60.09,80.17,23.87,76.34,51.37,78.44,50.35,2,internal_medicine,>=5_years,high,1,0
V239,bm25,98.22,1,4,188.01,52.71,73.17,15.87,68.89,49.1,69.32,39.9,2,critical_care,>=5_years,high,0,0
V240,bm25,46.3,1,2,206.31,46.61,59.19,15.46,54.0,66.82,52.43,31.74,4,emergency,<5_years,low,0,0
V241,bm25,173.89,0,3,194.28,67.17,100.0,31.84,90.57,37.01,93.04,50.57,3,internal_medicine,<5_years,low,0,0
V242,bm25,23.66,1,1,184.39,41.25,43.22,13.64,48.75,72.54,40.84,28.5,2,emergency,<5_years,low,0,0
V243,bm25,26.57,1,1,199.97,39.79,41.26,12.5,47.1,76.71,44.47,16.7,1,internal_medicine,<5_years,low,0,0
V244,bm25,40.25,1,2,189.16,43.6,53.53,13.08,41.96,80.18,43.43,29.43,4,critical_care,<5_years,low,0,0
V245,bm25,108.84,1,5,185.95,56.6,77.41,14.32,77.3,43.9,78.26,48.4,1,critical_care,<5_years,high,0,0
V246,bm25,111.33,1,5,187.74,55.15,72.61,23.39,74.73,43.93,68.25,47.99,1,critical_care,>=5_years,high,0,0
V247,bm25,111.96,1,5,208.84,58.09,74.05,22.6,73.41,51.54,83.48,43.46,1,internal_medicine,>=5_years,high,0,0
V248,bm25,96.52,1,4,179.16,55.9,74.75,19.44,71.75,52.56,72.69,44.2,3,emergency,>=5_years,high,0,0
V249,bm25,45.5,1,2,184.07,44.83,49.15,13.99,51.45,74.41,49.35,30.65,2,emergency,>=5_years,low,0,0
V250,bm25,116.19,1,5,192.65,59.76,88.42,24.75,77.15,38.42,84.05,45.74,4,emergency,>=5_years,high,0,0
V251,bm25,86.63,1,4,206.17,53.19,69.38,11.96,68.32,60.49,66.04,42.95,3,emergency,<5_years,high,0,0
V252,bm25,66.5,1,3,214.65,50.53,70.14,25.72,59.87,57.25,58.72,31.46,3,internal_medicine,<5_years,low,0,0
V253,bm25,18.6,1,1,211.1,36.98,37.61,8.45,44.49,68.37,45.12,17.84,3,hospital_medicine,>=5_years,low,0,0
V254,bm25,53.38,1,2,210.43,44.84,51.8,17.52,53.05,66.17,44.82,35.68,1,emergency,>=5_years,low,0,0
V255,bm25,19.9,1,1,166.95,38.45,47.6,6.93,38.07,72.43,42.97,22.7,3,emergency,>=5_years,low,0,0
V256,bm25,23.71,1,1,227.87,38.62,47.35,7.41,41.44,73.39,43.62,18.53,4,internal_medicine,>=5_years,low,0,0
V257,bm25,48.11,1,2,177.32,42.76,52.94,13.94,49.07,64.3,47.76,28.57,4,hospital_medicine,>=5_years,low,0,0
V258,bm25,67.94,1,3,182.15,49.91,62.81,14.54,59.7,64.47,63.93,34.01,4,critical_care,>=5_years,low,0,0
V259,bm25,19.84,1,1,199.48,36.22,35.77,6.69,35.47,72.55,40.41,26.42,3,internal_medicine,>=5_years,low,0,0
V260,bm25,94.07,1,4,183.57,57.31,79.88,25.18,71.85,52.03,73.6,41.34,4,internal_medicine,>=5_years,high,0,0
V261,bm25,177.99,0,3,190.4,66.57,94.81,17.33,94.91,36.7,98.76,56.9,2,critical_care,>=5_years,low,0,0
V262,bm25,25.59,1,1,200.57,42.65,48.73,13.97,39.17,75.9,42.15,35.95,2,internal_medicine,<5_years,low,0,0
V263,bm25,40.14,1,2,198.18,45.59,54.69,6.97,59.71,71.16,46.25,34.79,3,internal_medicine,>=5_years,low,0,0
V264,bm25,67.36,1,3,200.1,47.47,59.06,14.59,61.16,58.46,59.86,31.68,4,internal_medicine,<5_years,low,1,0
V265,bm25,89.52,1,4,189.53,54.3,72.53,23.96,65.15,59.6,75.82,28.73,1,hospital_medicine,<5_years,high,1,0
V266,bm25,103.01,1,4,177.58,55.36,73.35,20.04,68.04,50.26,76.43,44.03,2,hospital_medicine,>=5_years,high,0,0
V267,bm25,23.65,1,1,192.43,36.3,44.62,8.32,39.56,74.12,33.25,17.94,1,emergency,>=5_years,low,0,0
V268,bm25,224.17,0,5,191.07,69.4,100.0,27.6,100.0,23.69,100.0,65.08,3,emergency,<5_years,high,1,0
V269,bm25,94.31,1,4,217.84,55.36,72.26,16.5,82.05,53.3,71.09,36.98,1,internal_medicine,>=5_years,high,1,0
V270,bm25,70.44,1,3,197.05,51.36,73.52,16.64,63.16,61.32,59.0,34.52,2,internal_medicine,<5_years,low,0,0
V271,bm25,48.22,1,2,184.99,44.81,57.31,12.87,46.24,72.66,48.76,31.0,3,internal_medicine,<5_years,low,0,0
V272,bm25,67.45,1,3,180.62,49.3,65.89,16.73,53.87,60.88,55.89,42.54,4,hospital_medicine,<5_years,low,0,0
V273,bm25,96.15,1,4,177.5,54.21,73.07,22.6,60.99,50.78,67.44,50.39,4,internal_medicine,<5_years,high,0,0
V274,bm25,224.07,0,5,190.62,72.55,100.0,32.12,100.0,25.22,100.0,77.97,2,critical_care,<5_years,high,0,0
V275,bm25,200.76,0,4,185.59,70.88,100.0,31.03,100.0,34.44,100.0,59.8,1,internal_medicine,<5_years,high,2,0
V276,bm25,66.95,1,3,195.21,50.56,63.6,10.14,60.44,66.15,67.89,35.1,2,internal_medicine,<5_years,low,0,0
V277,bm25,115.25,1,5,197.64,57.74,86.75,21.27,77.91,43.21,75.27,42.05,2,internal_medicine,<5_years,high,0,0
V278,bm25,117.12,1,5,193.59,58.39,87.23,20.72,80.2,45.9,72.93,43.35,2,critical_care,<5_years,high,3,0
V279,bm25,24.43,1,1,182.13,40.06,45.5,11.52,43.9,72.43,42.94,24.05,2,emergency,<5_years,low,0,0
V280,bm25,89.09,1,4,181.28,51.59,65.28,16.21,64.13,55.11,64.62,44.16,4,critical_care,<5_years,high,0,0
V281,bm25,73.49,1,3,185.15,51.8,64.14,23.43,59.36,59.34,69.69,34.84,1,hospital_medicine,<5_years,low,0,0
V282,bm25,219.29,0,5,179.99,69.57,100.0,31.0,100.0,22.9,100.0,63.52,4,emergency,<5_years,high,0,0
V283,bm25,66.85,1,3,186.87,50.0,55.3,16.78,60.91,64.3,65.68,37.02,4,critical_care,<5_years,low,0,0
V284,bm25,73.04,1,3,192.29,49.55,68.71,8.91,57.8,62.67,56.06,43.18,3,emergency,<5_years,low,1,0
V285,bm25,148.74,0,2,176.29,60.28,78.36,14.76,80.33,52.23,83.29,52.74,3,emergency,>=5_years,low,0,0
V286,bm25,113.93,1,5,193.57,58.0,78.72,16.21,78.26,49.14,76.01,49.62,2,emergency,<5_years,high,2,0
V287,bm25,46.9,1,2,199.41,45.42,51.42,10.35,47.58,69.33,61.47,32.39,3,critical_care,<5_years,low,0,0
V288,bm25,108.65,1,5,179.3,62.42,88.98,25.07,82.55,49.41,84.81,43.69,3,emergency,<5_years,high,1,0
V289,bm25,87.28,1,4,196.26,50.35,64.89,14.86,69.04,45.22,71.81,36.28,1,critical_care,<5_years,high,0,0
V290,bm25,48.41,1,2,183.78,47.48,57.09,13.94,55.23,72.44,61.0,25.18,3,internal_medicine,<5_years,low,0,0
V291,bm25,24.4,1,1,183.32,40.47,48.12,3.31,39.76,77.63,42.38,31.61,4,critical_care,>=5_years,low,0,0
V292,bm25,48.4,1,2,161.95,46.14,57.32,15.8,50.71,63.35,55.42,34.27,2,emergency,<5_years,low,0,0
V293,bm25,93.65,1,4,180.33,54.81,72.3,16.87,68.52,54.41,75.11,41.65,4,emergency,<5_years,high,1,0
V294,bm25,43.77,1,2,203.32,43.14,60.47,10.66,51.81,63.35,45.31,27.24,3,critical_care,<5_years,low,0,0
V295,bm25,77.51,1,3,193.13,47.7,64.11,18.4,54.54,58.31,55.46,35.37,2,critical_care,>=5_years,low,0,0
V296,bm25,95.48,1,4,198.58,51.33,69.37,14.28,65.81,47.14,71.22,40.15,2,critical_care,>=5_years,high,0,0
V297,bm25,48.62,1,2,207.13,43.82,52.6,17.53,52.74,62.57,47.36,30.11,1,critical_care,<5_years,low,0,0
V298,bm25,112.56,1,5,170.34,57.36,82.32,15.69,75.29,43.56,76.56,50.71,2,emergency,<5_years,high,0,0
V299,bm25,21.73,1,1,204.1,37.15,45.7,11.27,37.8,69.11,35.26,23.78,2,internal_medicine,<5_years,low,0,0
V300,bm25,26.03,1,1,159.65,40.36,41.02,7.68,38.44,73.94,55.37,25.72,1,emergency,<5_years,low,0,0
V001,cma,42.16,1,2,160.96,38.57,43.86,5.59,42.38,74.64,40.21,24.72,3,emergency,<5_years,low,1,1
V002,cma,79.49,1,4,144.55,44.38,58.99,18.25,45.23,63.97,49.56,30.3,3,internal_medicine,<5_years,high,2,1
V003,cma,63.69,1,3,147.64,42.67,48.17,20.29,41.48,75.06,42.69,28.36,1,emergency,<5_years,low,1,1
V004,cma,60.19,1,3,149.78,40.62,49.02,13.18,39.01,67.17,45.04,30.3,1,emergency,>=5_years,low,0,1
V005,cma,20.02,1,1,126.77,29.58,27.29,5.84,29.74,75.61,24.87,14.13,1,emergency,<5_years,low,0,1
V006,cma,77.51,1,4,142.0,47.28,64.78,17.31,48.07,70.45,54.84,28.26,4,internal_medicine,<5_years,high,0,1
V007,cma,20.78,1,1,154.02,30.95,33.04,13.26,28.77,72.06,27.67,10.92,3,internal_medicine,<5_years,low,0,1
V008,cma,98.1,1,5,149.27,50.31,64.05,24.2,57.34,57.37,59.57,39.34,2,internal_medicine,<5_years,high,1,1
V009,cma,94.92,1,5,140.34,48.0,59.74,15.61,58.69,54.94,56.25,42.77,3,critical_care,<5_years,high,0,1
V010,cma,83.81,1,4,146.22,47.68,57.04,20.59,60.68,62.6,51.37,33.8,3,hospital_medicine,>=5_years,high,1,1
V011,cma,36.61,1,2,158.01,32.01,40.84,0.0,33.81,66.77,31.5,19.14,2,internal_medicine,>=5_years,low,1,1
V012,cma,20.73,1,1,155.21,32.02,33.61,10.32,29.75,78.22,27.99,12.21,2,hospital_medicine,<5_years,low,0,1
V013,cma,62.95,1,3,130.94,39.13,41.58,17.37,38.88,69.27,39.36,28.29,3,internal_medicine,<5_years,low,1,1
V014,cma,39.16,1,2,163.07,34.14,37.73,5.51,34.31,77.61,33.06,16.6,3,internal_medicine,<5_years,low,0,1
V015,cma,42.99,1,2,151.09,33.56,34.76,9.69,29.19,70.28,37.35,20.13,4,critical_care,<5_years,low,0,1
V016,cma,18.43,1,1,141.4,33.23,23.77,9.41,28.55,86.45,39.12,12.09,2,emergency,>=5_years,low,0,1
V017,cma,37.74,1,2,143.0,34.05,35.04,8.83,32.26,71.77,40.76,15.66,4,hospital_medicine,>=5_years,low,0,1
V018,cma,61.24,1,3,160.7,39.23,44.7,12.04,47.56,62.72,46.9,21.46,3,internal_medicine,<5_years,low,0,1
V019,cma,24.61,1,1,141.59,30.23,29.06,4.69,20.66,80.71,31.58,14.66,1,internal_medicine,<5_years,low,0,1
V020,cma,17.1,1,1,152.77,29.83,24.01,11.92,21.48,77.48,28.68,15.39,4,critical_care,<5_years,low,0,1
V021,cma,56.88,1,3,145.13,37.92,44.98,17.65,40.79,60.65,40.98,22.5,4,hospital_medicine,>=5_years,low,0,1
V022,cma,105.59,1,5,147.55,49.78,65.51,16.65,57.78,57.06,65.57,36.1,3,critical_care,>=5_years,high,0,1
V023,cma,45.29,1,2,140.65,34.68,33.23,13.38,34.74,72.43,36.0,18.28,1,hospital_medicine,<5_years,low,0,1
V024,cma,92.32,1,5,141.79,44.88,61.09,15.03,50.96,58.66,58.13,25.39,2,hospital_medicine,>=5_years,high,0,1
V025,cma,22.71,1,1,118.31,31.48,28.04,4.98,26.0,79.11,36.66,14.12,3,internal_medicine,>=5_years,low,0,1
V026,cma,59.26,1,3,151.24,39.89,42.67,13.65,36.15,73.76,48.83,24.31,2,emergency,>=5_years,low,0,1
V027,cma,94.75,1,5,158.27,46.55,57.75,11.5,59.49,55.75,57.93,36.87,4,emergency,>=5_years,high,0,1
V028,cma,73.66,1,4,148.99,41.98,48.28,16.81,49.84,62.69,49.19,25.11,2,hospital_medicine,>=5_years,high,2,1
V029,cma,92.82,1,4,148.65,46.36,51.91,11.55,59.35,63.56,57.72,34.05,3,emergency,>=5_years,high,0,1
V030,cma,16.94,1,1,141.62,30.22,25.43,8.59,20.96,79.44,32.58,14.35,2,emergency,<5_years,low,0,1
V031,cma,61.69,1,3,140.83,38.71,48.98,2.55,43.21,70.15,49.72,17.65,3,emergency,>=5_years,low,0,1
V032,cma,79.33,1,4,128.78,44.44,56.7,15.14,54.47,55.07,53.84,31.43,2,internal_medicine,>=5_years,high,0,1
V033,cma,43.41,1,2,144.52,36.1,37.98,13.75,39.37,69.13,39.26,17.13,2,emergency,>=5_years,low,0,1
V034,cma,95.87,1,5,141.2,50.44,66.85,20.83,58.82,65.41,61.02,29.71,3,hospital_medicine,<5_years,high,3,1
